File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopCount_004_population-count_doy2000183_aid0001,population-count,aid0001,2000-07-01,49.0,11.7750034,33579.84375,"(11.7750034,33579.84375)",5587.6816406,4680.6674805,21908648.0627177,7141.2416992,9897.8779297,3924.2792969,11.7750034,3320.3666992
GPW_UN_Adj_PopCount_004_population-count_doy2005182_aid0001,population-count,aid0001,2005-07-01,49.0,13.4581499,37109.421875,"(13.4581499,37109.421875)",6683.0371094,5250.8764648,27571703.64905,8681.3046875,12077.8398438,4826.6005859,13.4581499,3984.939209
GPW_UN_Adj_PopCount_004_population-count_doy2010182_aid0001,population-count,aid0001,2010-07-01,49.0,14.7822428,39467.765625,"(14.7822428,39467.765625)",7694.347168,5696.9663086,32455425.1212523,10260.5429688,14174.6357422,5704.6230469,14.7822428,4709.6538086
GPW_UN_Adj_PopCount_004_population-count_doy2015182_aid0001,population-count,aid0001,2015-07-01,49.0,16.0608463,41588.7421875,"(16.0608463,41588.7421875)",8777.1708984,6158.3603516,37925402.219697,11698.5859375,16467.7949219,6636.4848633,16.0608463,5506.1142578
GPW_UN_Adj_PopCount_004_population-count_doy2020183_aid0001,population-count,aid0001,2020-07-01,49.0,17.171793,43204.9257812,"(17.171793,43204.9257812)",9868.7363281,6603.6201172,43607798.6521234,13422.4648438,18840.9277344,7355.6191406,17.171793,6335.1269531
