File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,49.0,3236.6850586,40320.8046875,"(3236.6850586,40320.8046875)",7467.706543,5458.1201172,29791075.2136469,9232.8183594,12055.9072266,5947.3920898,3236.6850586,4322.8334961
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,49.0,3699.4975586,44558.9257812,"(3699.4975586,44558.9257812)",8926.7695312,6106.2387695,37286151.9105265,11232.3828125,14501.8515625,7262.8779297,3699.4975586,5136.5083008
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,49.0,4063.3337402,47390.6953125,"(4063.3337402,47390.6953125)",10271.71875,6610.0664062,43692977.8950348,13146.2685547,17019.4726562,8526.9257812,4063.3337402,5806.9731445
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,49.0,4414.7280273,49937.4453125,"(4414.7280273,49937.4453125)",11710.2333984,7134.5537109,50901856.654252,15235.359375,19772.8671875,9889.8261719,4414.7280273,6610.9355469
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,49.0,4720.3100586,51878.0664062,"(4720.3100586,51878.0664062)",13158.3964844,7646.1289062,58463287.2509918,17392.2636719,22622.2851562,11058.0595703,4720.3100586,7606.2929688
