,0,1
0,12093631,0.07264079505297026
1,12093652,0.10668903912454285
2,12093659,0.04455355643276585
3,12093660,0.053300009076360365
4,12093666,0.03668033354731629
5,12093670,0.02358946303777588
6,12105646,0.004002709162719086
7,12105662,0.01907623000519512
8,12105664,0.026714558347508573
9,12105668,0.05556553441578041
10,12105672,0.0287068879302824
11,12105731,0.006597628607024731
12,12105752,0.03176375767482578
13,12105774,0.009097724421203483
14,12105777,0.010665970787913927
15,12105805,0.003390293303404579
16,12105819,0.0
17,12105893,0.000730578527111915
18,12105896,0.0008815454749990052
19,12105900,0.001936687653823947
20,12105913,0.004349113800169362
21,12105924,0.014992577122098179
22,12105941,0.0009675336559684725
23,12105960,0.013571861355574843
24,12105962,0.02575761500153364
25,12105965,0.011071325297562641
26,12105966,0.00046854172874410445
27,12105967,0.005688201022573918
28,12105969,0.0008226445187820616
29,12105971,0.004095539466600082
30,12105982,0.006862056173988081
31,12105990,0.008928670789158839
32,12105993,0.0010774234083956408
33,12106004,0.025630696373048732
34,12106013,0.026914477963876183
35,12106016,0.05516196533945624
36,12106057,0.029385664432991745
37,12106086,0.027789902826690704
38,12106114,0.004761726218572307
39,12106129,0.005746588360985171
40,12106191,0.004680409513835555
41,12106192,0.010057786160998686
42,12106204,0.0038251624933874763
43,12106209,0.002356191111119916
44,12106211,0.002311365728577986
45,12106235,0.015101115570536564
46,12106237,0.010835745930685614
47,12106239,0.003139280944366069
48,12154739,0.07759541533006804
49,12154752,0.07932963362198898
50,27170778,0.0
51,259451787,0.051582299928193784
52,259451803,0.07890954928741277
53,259451815,0.049742631009166295
54,259451824,0.03929985161581594
55,259451826,0.039644990552245046
56,259451830,0.03894966821879522
57,259451831,0.028200742040764476
58,279718124,0.02768716703655709
59,279718148,0.038315973907530644
60,279718155,0.022371075999708754
61,279718156,0.01840413053395976
62,279718161,0.028432077946246862
63,279718162,0.07580932775426998
64,279718165,0.028848860452072207
65,279718170,0.06510861439049966
66,279718174,0.051840808661396315
67,283119889,0.05162297968130407
68,283119890,0.007334113738902095
69,283119897,0.024204324696165107
70,283119898,0.12263086144002829
71,283119899,0.033052767161175445
72,283119915,0.12506745208123193
73,283120187,0.0
74,311297632,0.019933696588303507
75,311301311,0.09087657512211936
76,311674612,0.08849373091558269
77,311674704,0.015275678364997014
78,311674706,0.013289004692583479
79,311674707,0.011637509439867254
80,311674708,0.0010103901702552532
81,311674709,0.006476157995978764
82,311674860,0.051731909457594406
83,311674869,0.0038574409266760932
84,311674870,0.019248016817705764
85,311674986,0.013326186953016909
86,311674987,0.026581268412434023
87,311675085,0.017908923480803522
88,311675087,0.0049064319208281144
89,311675229,0.0018823603418767296
90,311676037,0.012120071711807191
91,311678748,0.0006874835474153493
92,311680329,0.0020570821132770375
93,311680394,0.0012271124262661895
94,311682053,0.0007705612274858998
95,311682513,0.0007949580732562315
96,311683307,0.001122242676439884
97,311683310,0.0022846453736866702
98,311683360,0.06539089629070846
99,311684001,0.01551739668755159
100,311684109,0.07187104705367671
101,311684273,0.0016407520802805176
102,311684603,0.0038805048119507028
103,311684712,0.0006923078860902344
104,311684756,0.0007397013576606206
105,311684790,0.0007839947789037992
106,311684892,0.0009726086890485164
107,311684959,0.012130594762326172
108,311685160,0.0006660644620184891
109,311685161,0.003481454349417079
110,311685176,0.0006909382386083912
111,311685177,0.0036280861184442284
112,311685202,0.001874368693400082
113,311685203,0.00448164553753075
114,311685249,0.0007548102814447032
115,311685250,0.004474271453320469
116,311685266,0.0006828609871641285
117,311685267,0.004474405972269579
118,311685287,0.0010499265122981014
119,311685314,0.0010115947262995526
120,311685315,0.0031639529425323064
121,311685316,0.0005149629951822894
122,311685317,0.01789662111145768
123,311685571,0.00726077033914893
124,311685572,0.06834177121785116
125,311685629,0.004428687873065376
126,311685631,0.06795065125881732
127,311685890,0.016043145656653393
128,311686251,0.008921394536911547
129,311693284,0.011719669945284785
130,311693285,0.0075316792736602875
131,311693449,0.007327821920782378
132,311693768,0.01735255922178391
133,311693772,0.016905491608915846
134,311718967,0.05842472245010955
135,311719352,0.20298385408186623
136,311719357,0.10845700944369494
137,312284436,0.01172915353119701
138,312286063,0.019630839403378623
139,312290033,0.008849903829957482
140,312290039,0.025942658045029265
141,312290154,0.0029586709116933728
142,312290206,0.017746999353061687
143,312290295,0.008843171768004315
144,312290703,0.004242568677976873
145,312290705,0.01902052081677069
146,312291278,0.0025852279654720676
147,312291686,0.014607620576732629
148,312291693,0.028175195669429026
149,312291736,0.0012868694121592852
150,312291893,0.019883936806128332
151,312293674,0.0119234783821812
152,312293926,0.0
153,312293927,0.011731269147396644
154,312294586,0.015226756269004929
155,312295560,0.005111616119704059
156,312296082,0.02039674138362718
157,312296107,0.023377241052062427
158,312296969,0.014120319569085422
159,312297106,0.015081408544492008
160,312297107,0.026867561423125366
161,312297509,0.029344856275430042
162,312298391,0.01466008908138306
163,312418982,0.07164444988390159
164,312419091,0.010578521241997315
165,312419195,0.050583447815073526
166,312419198,0.051750809369944306
167,312419202,0.05701168649268084
168,312419742,0.011670417666417611
169,312478806,0.005329659107215345
170,312479372,0.02337500314590906
171,312479500,0.012468053889660661
172,312479696,0.014169186634598327
173,312480028,0.013889974212228295
174,312480173,0.014443385168865184
175,312480636,0.0
176,312481814,0.0
177,312483009,0.013579003088873026
178,312483011,0.0041077806909690555
179,312483014,0.07540966584196768
180,312483328,0.004163025177569293
181,312483329,0.0019668382419175574
182,312484211,0.006155978439107173
183,312484353,0.0005524632094954334
184,312484401,0.010287312175165781
185,312485239,0.012636288179015274
186,312485506,0.009329647318463804
187,312485600,0.09358800020534928
188,312485603,0.009906959846558393
189,312485660,0.0011476239563377906
190,313908262,0.058808144256555714
191,313908368,0.0021157323750888224
192,313908371,0.0022291868796673947
193,313908372,0.0024529958384973322
194,313908379,0.00296299386155794
195,313908392,0.1035659677135445
196,313908778,0.045643416729456446
197,313908784,0.048866833161992876
198,313908835,0.00035890878521978184
199,313908841,0.00026095453227724705
200,313908887,0.045506568156728176
201,313908892,0.04553479879254813
202,313908916,0.00243362510982555
203,313908938,0.045570953817370176
204,313909050,0.0456064729344328
205,313909113,0.0549467289063832
206,313909269,0.0029760666576123186
207,313909275,0.0032897709614335886
208,313909276,0.0032552485074939163
209,313909277,0.0032180234455766784
210,313909278,0.003576595933423686
211,313909444,0.04881711618130151
