File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,117.0,247.5755005,25503.375,"(247.5755005,25503.375)",5449.8657227,5923.456543,35087337.4164393,6439.5717773,12267.9199219,3145.7924805,247.5755005,1597.3880615
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,117.0,265.304657,27358.6054688,"(265.304657,27358.6054688)",5866.8081055,6340.8681641,40206609.0740213,6908.6171875,13159.2685547,3374.5012207,265.304657,1794.6185303
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,117.0,273.6071167,28201.1640625,"(273.6071167,28201.1640625)",6071.8251953,6521.3325195,42527777.8302958,7121.2338867,13564.9648438,3478.4897461,273.6071167,1903.300293
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,117.0,278.9580688,28756.2109375,"(278.9580688,28756.2109375)",6219.2094727,6632.9946289,43996617.7470992,7261.6464844,13831.0791016,3578.7329102,278.9580688,1940.7492676
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,117.0,279.7518921,28855.4765625,"(279.7518921,28855.4765625)",6272.6289062,6638.0410156,44063588.5251198,7286.6474609,13879.6699219,3591.3173828,279.7518921,1947.630127
