File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,396.0,46.1689873,54168.4765625,"(46.1689873,54168.4765625)",2604.1086426,6447.7460938,41573429.6894684,1832.8591919,4296.4394531,319.0075226,46.1689873,158.8128929
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,396.0,54.5515594,64835.21875,"(54.5515594,64835.21875)",3112.1225586,7692.1132812,59168606.7315826,2193.9745483,5142.5859375,381.8553619,54.5515594,190.1036034
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,396.0,62.0103569,74575.25,"(62.0103569,74575.25)",3575.7270508,8823.5878906,77855703.2635841,2560.4553223,6020.0688477,439.2110901,62.0103569,215.986927
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,396.0,69.6771317,84847.2734375,"(69.6771317,84847.2734375)",4065.8635254,10017.1796875,100343888.8916626,2938.2855835,6972.5639648,499.6963196,69.6771317,245.7527962
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,396.0,77.0680084,95003.3671875,"(77.0680084,95003.3671875)",4552.0541992,11197.2119141,125377554.6484232,3253.295166,7669.2753906,559.519104,77.0680084,278.5469742
