File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopCount_004_population-count_doy2000183_aid0001,population-count,aid0001,2000-07-01,93.0,95.2526855,10857.6894531,"(95.2526855,10857.6894531)",2500.0061035,2591.0344238,6713459.3854623,3058.1381836,6314.059082,1602.4584961,95.2526855,531.3434448
GPW_UN_Adj_PopCount_004_population-count_doy2005182_aid0001,population-count,aid0001,2005-07-01,93.0,112.0045929,12450.7246094,"(112.0045929,12450.7246094)",2871.9091797,2967.8508301,8808138.5495954,3506.2402344,7239.8745117,1837.447876,112.0045929,611.5725098
GPW_UN_Adj_PopCount_004_population-count_doy2010182_aid0001,population-count,aid0001,2010-07-01,93.0,126.5887604,13719.1015625,"(126.5887604,13719.1015625)",3171.1274414,3266.4746094,10669856.3736916,3863.5280762,7977.1074219,2024.6419678,126.5887604,676.5059814
GPW_UN_Adj_PopCount_004_population-count_doy2015182_aid0001,population-count,aid0001,2015-07-01,93.0,141.5086823,14952.5146484,"(141.5086823,14952.5146484)",3464.4672852,3555.7590332,12643422.3022056,4211.1083984,8694.2421875,2206.7685547,141.5086823,846.5666504
GPW_UN_Adj_PopCount_004_population-count_doy2020183_aid0001,population-count,aid0001,2020-07-01,93.0,155.6719971,16036.3222656,"(155.6719971,16036.3222656)",3725.9492188,3808.6320801,14505678.3214002,4516.5463867,9325.3837891,2393.9035645,155.6719971,1043.4155273
