File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,93.0,115.3544922,13154.1210938,"(115.3544922,13154.1210938)",3028.4777832,3138.9086914,9852747.7729857,3704.7841797,7648.1889648,1941.1335449,115.3544922,643.5864868
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,93.0,135.6416626,15084.0869141,"(135.6416626,15084.0869141)",3478.9956055,3595.4038086,12926928.5468504,4247.6376953,8769.625,2225.7871094,135.6416626,740.7634277
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,93.0,153.3036346,16620.7285156,"(153.3036346,16620.7285156)",3841.4645996,3957.1723633,15659213.1127169,4680.4746094,9662.6308594,2452.5441895,153.3036346,819.4136963
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,93.0,171.3721924,18115.0117188,"(171.3721924,18115.0117188)",4196.8115234,4307.6274414,18555654.1739562,5101.5507812,10531.2929688,2673.1628418,171.3721924,1025.3035889
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,93.0,188.5244904,19428.0488281,"(188.5244904,19428.0488281)",4513.5664062,4613.9716797,21288734.6609583,5471.5742188,11295.7919922,2900.0966797,188.5244904,1263.7133789
