File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopCount_004_population-count_doy2000183_aid0001,population-count,aid0001,2000-07-01,78.0,11.0401411,99519.5703125,"(11.0401411,99519.5703125)",26721.71875,21236.984375,451009505.3439941,40575.6162109,79698.0234375,24502.1269531,11.0401411,9120.7529297
GPW_UN_Adj_PopCount_004_population-count_doy2005182_aid0001,population-count,aid0001,2005-07-01,78.0,15.2627306,103604.2109375,"(15.2627306,103604.2109375)",27914.1503906,21873.2539062,478439236.4472809,41402.9013672,83153.8359375,26842.75,15.2627306,10794.8161621
GPW_UN_Adj_PopCount_004_population-count_doy2010182_aid0001,population-count,aid0001,2010-07-01,78.0,20.2095356,103642.8125,"(20.2095356,103642.8125)",28161.0605469,21776.6308594,474221651.5854836,41306.6552734,83379.328125,26043.9345703,20.2095356,11367.2106934
GPW_UN_Adj_PopCount_004_population-count_doy2015182_aid0001,population-count,aid0001,2015-07-01,78.0,26.5141335,102562.09375,"(26.5141335,102562.09375)",28259.5957031,21611.28125,467047477.2666016,41007.0722656,82707.6640625,24428.4306641,26.5141335,11815.9155273
GPW_UN_Adj_PopCount_004_population-count_doy2020183_aid0001,population-count,aid0001,2020-07-01,78.0,33.9097824,99876.4609375,"(33.9097824,99876.4609375)",28082.6699219,21324.6171875,454739298.1934204,40797.2958984,80749.5546875,23712.2460938,33.9097824,12245.9880371
