File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,289.0,101.8864212,9417.0693359,"(101.8864212,9417.0693359)",995.8144531,1183.7565918,1401279.6686226,1007.5853271,1779.5644531,687.1525269,101.8864212,443.1874695
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,289.0,122.814682,11354.4345703,"(122.814682,11354.4345703)",1198.0373535,1422.9931641,2024909.5449686,1212.0327148,2145.9726562,827.8594971,122.814682,534.3212891
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,289.0,142.3385925,13158.5273438,"(142.3385925,13158.5273438)",1385.4086914,1644.3131104,2703765.604874,1404.4382324,2486.7509766,959.3326416,142.3385925,619.2536621
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,289.0,163.1908875,15083.1347656,"(163.1908875,15083.1347656)",1585.1436768,1879.9432373,3534186.5754876,1591.7629395,2850.4284668,1098.8588867,163.1908875,709.7672729
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,289.0,184.037384,17015.3398438,"(184.037384,17015.3398438)",1785.3537598,2115.7363281,4476340.2101479,1816.0456543,3215.5888672,1239.680542,184.037384,800.6969604
