File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopCount_004_population-count_doy2000183_aid0001,population-count,aid0001,2000-07-01,289.0,20.0481014,7865.059082,"(20.0481014,7865.059082)",828.8724976,990.491394,981073.2016732,841.3138428,1486.3312988,574.0076904,20.0481014,370.2132568
GPW_UN_Adj_PopCount_004_population-count_doy2005182_aid0001,population-count,aid0001,2005-07-01,289.0,24.1726704,9483.1308594,"(24.1726704,9483.1308594)",997.1854248,1190.6767578,1417711.1415949,1012.3529053,1792.3635254,691.3966064,24.1726704,446.341217
GPW_UN_Adj_PopCount_004_population-count_doy2010182_aid0001,population-count,aid0001,2010-07-01,289.0,28.0139465,10989.8935547,"(28.0139465,10989.8935547)",1153.1340332,1375.8728027,1893025.9693041,1173.0600586,2076.9890137,801.197937,28.0139465,517.2888184
GPW_UN_Adj_PopCount_004_population-count_doy2015182_aid0001,population-count,aid0001,2015-07-01,289.0,32.1173325,12597.3105469,"(32.1173325,12597.3105469)",1319.3724365,1573.0445557,2474469.1741043,1329.5230713,2380.7404785,917.7247314,32.1173325,592.8986816
GPW_UN_Adj_PopCount_004_population-count_doy2020183_aid0001,population-count,aid0001,2020-07-01,289.0,36.2279015,14211.0712891,"(36.2279015,14211.0712891)",1486.0050049,1770.3546143,3134155.4602239,1516.8560791,2685.7304688,1035.3709717,36.2279015,668.8560791
