osmid,y,x,street_count,highway,geometry
7662725471,8.4698355,124.6018625,3,,POINT (124.6018625 8.4698355)
7662725475,8.47192,124.6023001,1,,POINT (124.6023001 8.471920000000001)
7662725482,8.4723239,124.6021908,3,,POINT (124.6021908 8.472323899999999)
7662725685,8.4596897,124.6944246,3,,POINT (124.6944246 8.4596897)
7662725686,8.4595013,124.6942905,1,,POINT (124.6942905 8.459501299999999)
7662727376,8.4256446,124.6683387,1,,POINT (124.6683387 8.4256446)
7662727651,8.4657737,124.5909879,1,,POINT (124.5909879 8.4657737)
7662727653,8.4688803,124.5862504,1,,POINT (124.5862504 8.4688803)
7662727662,8.4678948,124.5870685,3,,POINT (124.5870685 8.4678948)
7662727663,8.467085,124.5864469,1,,POINT (124.5864469 8.467085000000001)
7662727664,8.4674225,124.5862806,3,,POINT (124.5862806 8.4674225)
7662727667,8.4672077,124.5869237,1,,POINT (124.5869237 8.467207699999999)
7662727671,8.4654679,124.5901209,1,,POINT (124.5901209 8.4654679)
7662727674,8.4651058,124.5902979,3,,POINT (124.5902979 8.4651058)
7662727675,8.4679962,124.5853914,1,,POINT (124.5853914 8.4679962)
7662727677,8.467134,124.5857689,3,,POINT (124.5857689 8.467134)
7662727679,8.4677223,124.5868056,3,,POINT (124.5868056 8.4677223)
7662728773,8.4312078,124.6655251,1,,POINT (124.6655251 8.431207799999999)
7662728774,8.4312848,124.6660067,4,,POINT (124.6660067 8.4312848)
7662730488,8.4991582,124.7488337,3,,POINT (124.7488337 8.4991582)
7662730490,8.4989253,124.749204,1,,POINT (124.749204 8.4989253)
7662730748,8.4325112,124.6674979,1,,POINT (124.6674979 8.4325112)
7662730756,8.4327914,124.6670328,3,,POINT (124.6670328 8.432791399999999)
7662730764,8.4874128,124.7435358,1,,POINT (124.7435358 8.4874128)
7662730767,8.4869937,124.7443257,1,,POINT (124.7443257 8.486993699999999)
7662730771,8.4880707,124.7452216,1,,POINT (124.7452216 8.4880707)
7662730776,8.4871799,124.7449466,3,,POINT (124.7449466 8.487179899999999)
7662730784,8.4889143,124.7452269,1,,POINT (124.7452269 8.488914299999999)
7662730850,8.4956904,124.7562322,3,,POINT (124.7562322 8.495690400000001)
7662730851,8.4957983,124.7559431,3,,POINT (124.7559431 8.495798300000001)
7662730852,8.4956226,124.7562141,3,,POINT (124.7562141 8.495622600000001)
7662730853,8.4956942,124.7559169,3,,POINT (124.7559169 8.495694200000001)
7662730887,8.4734999,124.5991926,3,,POINT (124.5991926 8.4734999)
7662730891,8.4741759,124.5975557,3,,POINT (124.5975557 8.474175900000001)
7662730894,8.4729363,124.5946161,3,,POINT (124.5946161 8.472936300000001)
7662730901,8.4730171,124.5940709,3,,POINT (124.5940709 8.4730171)
7662730912,8.4731609,124.5933904,1,,POINT (124.5933904 8.4731609)
7662730923,8.4720616,124.5944863,3,,POINT (124.5944863 8.4720616)
7662731288,8.4252426,124.6681389,1,,POINT (124.6681389 8.425242600000001)
7662731295,8.4688949,124.591299,1,,POINT (124.591299 8.4688949)
7662731298,8.4680957,124.5901161,1,,POINT (124.5901161 8.468095699999999)
7662731306,8.4371012,124.6426351,1,,POINT (124.6426351 8.437101200000001)
7662731311,8.4350131,124.641282,1,,POINT (124.641282 8.435013100000001)
7662731323,8.4394207,124.6437288,1,,POINT (124.6437288 8.439420699999999)
7662731325,8.4381717,124.6440346,1,,POINT (124.6440346 8.4381717)
7662731412,8.4969605,124.7477662,3,,POINT (124.7477662 8.4969605)
7662737377,8.4238536,124.6672283,1,,POINT (124.6672283 8.423853599999999)
7662737378,8.4237931,124.6667619,3,,POINT (124.6667619 8.423793099999999)
7662746107,8.425833,124.6565129,1,,POINT (124.6565129 8.425833000000001)
7662746135,8.4238304,124.65808,1,,POINT (124.65808 8.4238304)
7662746136,8.4237986,124.6580311,3,,POINT (124.6580311 8.4237986)
7662746137,8.4237475,124.6579465,3,,POINT (124.6579465 8.423747499999999)
7662746144,8.4239942,124.6578191,3,,POINT (124.6578191 8.423994199999999)
7662746151,8.4237173,124.6582479,3,,POINT (124.6582479 8.4237173)
7662746157,8.4241959,124.6582275,1,,POINT (124.6582275 8.424195900000001)
7662746161,8.423915,124.658374,3,,POINT (124.658374 8.423914999999999)
