osmid,y,x,street_count,highway,geometry
8371236183,16.3873076,120.5951214,1,,POINT (120.5951214 16.3873076)
8371245552,16.377587,120.618403,1,,POINT (120.618403 16.377587)
8371289205,16.4220537,120.6235716,1,,POINT (120.6235716 16.4220537)
8371346823,16.4249101,120.6224536,3,,POINT (120.6224536 16.4249101)
8371357843,16.4237707,120.619239,3,,POINT (120.619239 16.4237707)
8371378742,16.4132443,120.5830662,1,,POINT (120.5830662 16.4132443)
8372564565,16.4004591,120.5828838,1,,POINT (120.5828838 16.4004591)
8372607771,16.3967338,120.5863921,3,,POINT (120.5863921 16.3967338)
8372607772,16.3965428,120.5864927,1,,POINT (120.5864927 16.3965428)
8372607783,16.396932,120.586256,3,,POINT (120.586256 16.396932)
8372607798,16.3965531,120.5854064,1,,POINT (120.5854064 16.3965531)
8372620678,16.3982565,120.5856183,1,,POINT (120.5856183 16.3982565)
8372647386,16.3946138,120.5837974,3,,POINT (120.5837974 16.3946138)
8372647393,16.3948831,120.5845857,1,,POINT (120.5845857 16.3948831)
8372649776,16.3929661,120.5862272,1,,POINT (120.5862272 16.3929661)
8372656491,16.3954132,120.5839714,1,,POINT (120.5839714 16.3954132)
8372662260,16.3934113,120.5846701,3,,POINT (120.5846701 16.3934113)
8372662261,16.3935348,120.5849545,1,,POINT (120.5849545 16.3935348)
8372668422,16.3969802,120.5866939,1,,POINT (120.5866939 16.3969802)
8372686290,16.400854,120.5839432,3,,POINT (120.5839432 16.400854)
8372686291,16.4008386,120.5842169,1,,POINT (120.5842169 16.4008386)
8372691563,16.3970745,120.583706,4,,POINT (120.583706 16.3970745)
8372691565,16.3968078,120.5834712,1,,POINT (120.5834712 16.3968078)
8374213271,16.4101555,120.5865785,1,,POINT (120.5865785 16.4101555)
8384034848,16.4173975,120.5954868,3,,POINT (120.5954868 16.4173975)
8384034851,16.4167095,120.5961877,5,,POINT (120.5961877 16.4167095)
8384034853,16.4201447,120.5964424,3,,POINT (120.5964424 16.4201447)
8384034863,16.4304781,120.5913757,3,,POINT (120.5913757 16.4304781)
8384034865,16.4289197,120.5847315,3,,POINT (120.5847315 16.4289197)
8384034874,16.4240128,120.590901,3,,POINT (120.590901 16.4240128)
8384034875,16.4208876,120.5909123,1,,POINT (120.5909123 16.4208876)
8384034882,16.4170148,120.5928482,1,,POINT (120.5928482 16.4170148)
8384034883,16.416836,120.5942537,1,,POINT (120.5942537 16.416836)
8384034890,16.4235041,120.5898272,3,,POINT (120.5898272 16.4235041)
8384034891,16.42073,120.5877252,1,,POINT (120.5877252 16.42073)
8389528271,16.4043695,120.5859952,3,,POINT (120.5859952 16.4043695)
8389643320,16.3975862,120.5842209,3,,POINT (120.5842209 16.3975862)
8389892045,16.409235,120.5931868,1,,POINT (120.5931868 16.409235)
8389892046,16.4137184,120.5923485,4,crossing,POINT (120.5923485 16.4137184)
8389892047,16.4141168,120.5919882,4,,POINT (120.5919882 16.4141168)
8390212548,16.3963717,120.594483,1,,POINT (120.594483 16.3963717)
8390212552,16.3963524,120.5824989,1,,POINT (120.5824989 16.3963524)
8390212553,16.3970932,120.5824381,3,,POINT (120.5824381 16.3970932)
8390281931,16.4129854,120.5913259,3,,POINT (120.5913259 16.4129854)
8390310154,16.4031839,120.5882683,1,,POINT (120.5882683 16.4031839)
8390310155,16.4052916,120.5970496,3,,POINT (120.5970496 16.4052916)
8390310156,16.4047965,120.5967301,4,,POINT (120.5967301 16.4047965)
8392741680,16.4292226,120.5946118,1,,POINT (120.5946118 16.4292226)
8392837477,16.4247435,120.5967978,1,,POINT (120.5967978 16.4247435)
8392837478,16.4241376,120.597935,3,,POINT (120.597935 16.4241376)
8392837483,16.4241132,120.5934236,3,,POINT (120.5934236 16.4241132)
8392837484,16.4238482,120.587575,1,,POINT (120.587575 16.4238482)
8392837487,16.4222621,120.5844757,1,,POINT (120.5844757 16.4222621)
8392837490,16.4230725,120.5857149,1,,POINT (120.5857149 16.4230725)
8392837491,16.4267805,120.594185,3,,POINT (120.594185 16.4267805)
8392837493,16.4264119,120.5945568,1,,POINT (120.5945568 16.4264119)
8392837494,16.4270307,120.5908902,1,,POINT (120.5908902 16.4270307)
8392837505,16.426529,120.5900346,1,,POINT (120.5900346 16.426529)
8392837506,16.4265483,120.5846809,1,,POINT (120.5846809 16.4265483)
8392837507,16.4266412,120.5842384,3,,POINT (120.5842384 16.4266412)
8392837508,16.4253082,120.5805986,1,,POINT (120.5805986 16.4253082)
8392837509,16.4257289,120.5803598,1,,POINT (120.5803598 16.4257289)
8392837510,16.4281329,120.5959655,1,,POINT (120.5959655 16.4281329)
8392837511,16.4270243,120.5950235,1,,POINT (120.5950235 16.4270243)
8392944514,16.4194989,120.5849357,1,,POINT (120.5849357 16.4194989)
