File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,705.0,13.8682795,32279.1171875,"(13.8682795,32279.1171875)",903.4580078,2450.5637207,6005262.5492263,573.4607544,1363.7539062,118.7744293,13.8682795,40.4641151
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,705.0,15.7122555,38865.5664062,"(15.7122555,38865.5664062)",1090.1878662,2951.1271973,8709151.7344409,695.4832153,1642.0494385,145.0679474,15.7122555,55.0787544
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,705.0,17.1084557,44970.359375,"(17.1084557,44970.359375)",1264.670166,3415.1760254,11663427.2844029,806.5983887,1899.8231201,167.8683014,17.1084557,71.2078094
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,705.0,18.4243183,51466.5273438,"(18.4243183,51466.5273438)",1451.9255371,3909.2602539,15282315.7327712,925.4119263,2174.276123,197.3711853,18.4243183,81.5007553
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,705.0,19.529789,57969.375,"(19.529789,57969.375)",1641.5227051,4403.8637695,19394016.10059,1072.5969238,2537.7246094,233.0036926,19.529789,91.6699753
