File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopDensity_004_population-density_doy2000183_aid0001,population-density,aid0001,2000-07-01,130.0,50.7117233,10851.9335938,"(50.7117233,10851.9335938)",1333.5626221,1937.3657227,3753385.9433234,1715.83078,3980.3566895,557.125,50.7117233,203.2219086
GPW_UN_Adj_PopDensity_004_population-density_doy2005182_aid0001,population-density,aid0001,2005-07-01,130.0,60.2644691,13124.6279297,"(60.2644691,13124.6279297)",1604.9332275,2335.6672363,5455341.4388567,2074.6214905,4813.9033203,670.4765015,60.2644691,242.1827507
GPW_UN_Adj_PopDensity_004_population-density_doy2010182_aid0001,population-density,aid0001,2010-07-01,130.0,68.8625336,15254.2939453,"(68.8625336,15254.2939453)",1856.6676025,2706.9191895,7327411.4982296,2362.9282227,5173.9335938,775.4829407,68.8625336,276.8773956
GPW_UN_Adj_PopDensity_004_population-density_doy2015182_aid0001,population-density,aid0001,2015-07-01,130.0,77.8290176,17536.8886719,"(77.8290176,17536.8886719)",2125.1130371,3104.0307617,9635006.9696963,2661.7805786,5935.7958984,887.2618103,77.8290176,317.3367081
GPW_UN_Adj_PopDensity_004_population-density_doy2020183_aid0001,population-density,aid0001,2020-07-01,130.0,86.5851364,19840.5546875,"(86.5851364,19840.5546875)",2394.3549805,3503.8374023,12276876.542063,2988.8343506,6702.1533203,999.1225281,86.5851364,358.4305115
