osmid,y,x,street_count,highway,geometry
8318283844,10.2797836,123.8568974,3,,POINT (123.8568974 10.2797836)
8318287797,10.2615227,123.8717374,1,,POINT (123.8717374 10.2615227)
8318287798,10.2617088,123.8715389,3,,POINT (123.8715389 10.2617088)
8318300931,10.2648535,123.8590009,1,,POINT (123.8590009 10.2648535)
8318301748,10.3311663,123.8960168,1,,POINT (123.8960168 10.3311663)
8318301749,10.3312647,123.8961731,3,,POINT (123.8961731 10.3312647)
8318303765,10.3636407,123.9220087,1,,POINT (123.9220087 10.3636407)
8318305177,10.3235213,123.8927175,3,,POINT (123.8927175 10.3235213)
8318305180,10.3229585,123.8926908,3,,POINT (123.8926908 10.3229585)
8318322152,10.3319791,123.9012565,1,,POINT (123.9012565 10.3319791)
8318322157,10.3318701,123.9013756,3,,POINT (123.9013756 10.3318701)
8318323271,10.3684024,123.9206985,1,,POINT (123.9206985 10.3684024)
8318323474,10.3083339,123.8347591,1,,POINT (123.8347591 10.3083339)
8318323479,10.3081242,123.8348718,3,,POINT (123.8348718 10.3081242)
8318326458,10.3348381,123.9062199,1,,POINT (123.9062199 10.3348381)
8318335026,10.364394,123.9138374,1,,POINT (123.9138374 10.364394)
8318335027,10.3648589,123.9142964,3,,POINT (123.9142964 10.3648589)
8318335906,10.3642417,123.9177279,1,,POINT (123.9177279 10.3642417)
8318349767,10.3687736,123.9157868,3,,POINT (123.9157868 10.3687736)
8318349769,10.3691603,123.9154306,1,,POINT (123.9154306 10.3691603)
8318350484,10.3449606,123.9136369,1,,POINT (123.9136369 10.3449606)
8318350485,10.3454845,123.9137483,3,,POINT (123.9137483 10.3454845)
8318350486,10.3447053,123.9137784,1,,POINT (123.9137784 10.3447053)
8318351210,10.3630642,123.9169648,1,,POINT (123.9169648 10.3630642)
8318351211,10.3636826,123.9167167,3,,POINT (123.9167167 10.3636826)
8318353419,10.3648102,123.9185292,3,,POINT (123.9185292 10.3648102)
8318353423,10.3655921,123.9190559,3,,POINT (123.9190559 10.3655921)
8318356759,10.3644546,123.9199149,3,,POINT (123.9199149 10.3644546)
8318356760,10.3650866,123.9195357,1,,POINT (123.9195357 10.3650866)
8318363459,10.3676334,123.9172814,1,,POINT (123.9172814 10.3676334)
8318363470,10.3681191,123.9169918,3,,POINT (123.9169918 10.3681191)
8318368840,10.3678488,123.9172837,3,,POINT (123.9172837 10.3678488)
8318368844,10.3676769,123.9171546,1,,POINT (123.9171546 10.3676769)
8318369491,10.3701514,123.9182191,1,,POINT (123.9182191 10.3701514)
8318369494,10.3697301,123.918564,3,,POINT (123.918564 10.3697301)
8318402832,10.2657931,123.8588159,3,,POINT (123.8588159 10.2657931)
8318402841,10.2656011,123.858486,1,,POINT (123.858486 10.2656011)
8318408490,10.3601928,123.9189913,3,,POINT (123.9189913 10.3601928)
8318413866,10.3365519,123.9087315,3,,POINT (123.9087315 10.3365519)
8318425482,10.3339185,123.8974048,1,,POINT (123.8974048 10.3339185)
8318425487,10.3338704,123.8966873,3,,POINT (123.8966873 10.3338704)
8318426256,10.3397108,123.9112465,3,,POINT (123.9112465 10.3397108)
8318426259,10.3395201,123.9112148,3,,POINT (123.9112148 10.3395201)
8318426269,10.3397783,123.9115528,3,,POINT (123.9115528 10.3397783)
8318426270,10.3396497,123.9115166,3,,POINT (123.9115166 10.3396497)
8318426276,10.3395404,123.9110995,3,,POINT (123.9110995 10.3395404)
8318447737,10.3200927,123.8890699,1,,POINT (123.8890699 10.3200927)
8318448973,10.3287862,123.9015582,3,,POINT (123.9015582 10.3287862)
8318448974,10.3289604,123.9012229,1,,POINT (123.9012229 10.3289604)
8318448975,10.3281621,123.900649,3,,POINT (123.900649 10.3281621)
8318448976,10.3295567,123.9013356,3,,POINT (123.9013356 10.3295567)
8318448977,10.3282755,123.8998875,3,,POINT (123.8998875 10.3282755)
8318448989,10.3276944,123.9016749,3,,POINT (123.9016749 10.3276944)
8318448997,10.3286925,123.9015126,3,,POINT (123.9015126 10.3286925)
8318449000,10.3293192,123.9018439,3,,POINT (123.9018439 10.3293192)
8318450966,10.2678112,123.8608104,3,,POINT (123.8608104 10.2678112)
8318450970,10.2678536,123.8603541,1,,POINT (123.8603541 10.2678536)
8318452933,10.3200663,123.8896841,1,,POINT (123.8896841 10.3200663)
8318452942,10.2643876,123.8625723,1,,POINT (123.8625723 10.2643876)
