osmid,y,x,street_count,highway,ref,geometry
12093631,15.1663211,120.5592262,4,,,POINT (120.5592262 15.1663211)
12093652,15.16721,120.5449533,4,,,POINT (120.5449533 15.16721)
12093659,15.1776981,120.5308389,4,,,POINT (120.5308389 15.1776981)
12093660,15.1782419,120.5302821,4,,,POINT (120.5302821 15.1782419)
12093666,15.1847644,120.5269544,4,traffic_signals,,POINT (120.5269544 15.1847644)
12093670,15.19241,120.5231966,4,traffic_signals,,POINT (120.5231966 15.19241)
12105646,15.2067909,120.5487456,3,,,POINT (120.5487456 15.2067909)
12105662,15.199749,120.5413224,3,traffic_signals,,POINT (120.5413224 15.199749)
12105664,15.1954109,120.539642,3,,,POINT (120.539642 15.1954109)
12105668,15.1935567,120.5388634,4,traffic_signals,,POINT (120.5388634 15.1935567)
12105672,15.1946288,120.5375253,3,,,POINT (120.5375253 15.1946288)
12105731,15.1956593,120.5246334,3,,,POINT (120.5246334 15.1956593)
12105752,15.1924071,120.5230939,4,crossing,,POINT (120.5230939 15.1924071)
12105774,15.200383,120.5323782,4,traffic_signals,,POINT (120.5323782 15.200383)
12105777,15.2001576,120.5325034,4,traffic_signals,,POINT (120.5325034 15.2001576)
12105805,15.2052474,120.5308617,2,,,POINT (120.5308617 15.2052474)
12105819,15.2078214,120.5306869,1,,,POINT (120.5306869 15.2078214)
12105893,15.1913928,120.502738,3,,,POINT (120.502738 15.1913928)
12105896,15.1910771,120.5028699,3,,,POINT (120.5028699 15.1910771)
12105900,15.1909669,120.5033814,3,,,POINT (120.5033814 15.1909669)
12105913,15.1885584,120.5018964,4,,,POINT (120.5018964 15.1885584)
12105924,15.1854363,120.503043,4,,,POINT (120.503043 15.1854363)
12105941,15.1867328,120.5064517,3,,,POINT (120.5064517 15.1867328)
12105960,15.1897088,120.5127714,3,,,POINT (120.5127714 15.1897088)
12105962,15.1912288,120.5147078,3,,,POINT (120.5147078 15.1912288)
12105965,15.1923721,120.5137116,3,,,POINT (120.5137116 15.1923721)
12105966,15.1933017,120.5152357,4,,,POINT (120.5152357 15.1933017)
12105967,15.195002,120.5098044,3,,,POINT (120.5098044 15.195002)
12105969,15.1964299,120.5089501,3,,,POINT (120.5089501 15.1964299)
12105971,15.195024,120.5089942,3,,,POINT (120.5089942 15.195024)
12105982,15.194762,120.5112415,3,,,POINT (120.5112415 15.194762)
12105990,15.1939144,120.5126229,4,,,POINT (120.5126229 15.1939144)
12105993,15.1948716,120.5131758,3,,,POINT (120.5131758 15.1948716)
12106004,15.1920846,120.5166842,3,,,POINT (120.5166842 15.1920846)
12106013,15.1924052,120.5208372,3,,,POINT (120.5208372 15.1924052)
12106016,15.1769845,120.5301892,3,,,POINT (120.5301892 15.1769845)
12106057,15.1951314,120.5365923,4,,,POINT (120.5365923 15.1951314)
12106086,15.1953996,120.5355553,3,,,POINT (120.5355553 15.1953996)
12106114,15.1946516,120.5327827,3,,,POINT (120.5327827 15.1946516)
12106129,15.1926822,120.527835,3,,,POINT (120.527835 15.1926822)
12106191,15.1829932,120.5209127,3,,,POINT (120.5209127 15.1829932)
12106192,15.1822747,120.519063,4,,,POINT (120.519063 15.1822747)
12106204,15.1799567,120.5182198,3,,,POINT (120.5182198 15.1799567)
12106209,15.1783827,120.518938,3,,,POINT (120.518938 15.1783827)
12106211,15.1778616,120.5175731,4,,,POINT (120.5175731 15.1778616)
12106235,15.1832633,120.5395543,3,,,POINT (120.5395543 15.1832633)
12106237,15.1813126,120.544731,4,,,POINT (120.544731 15.1813126)
12106239,15.1867863,120.5469331,3,,,POINT (120.5469331 15.1867863)
12154739,15.167281,120.5871601,3,,,POINT (120.5871601 15.167281)
12154752,15.167484,120.5897599,3,,,POINT (120.5897599 15.167484)
27170778,15.1729101,120.5462593,1,,,POINT (120.5462593 15.1729101)
259451787,15.1630232,120.5547441,3,,,POINT (120.5547441 15.1630232)
259451803,15.1537062,120.5602845,3,,,POINT (120.5602845 15.1537062)
259451815,15.1441068,120.5594028,3,,,POINT (120.5594028 15.1441068)
259451824,15.136532,120.565137,3,,,POINT (120.565137 15.136532)
259451826,15.1346989,120.5669709,3,,,POINT (120.5669709 15.1346989)
259451830,15.1305644,120.5736056,3,,,POINT (120.5736056 15.1305644)
259451831,15.1295673,120.5752376,4,traffic_signals,,POINT (120.5752376 15.1295673)
279718124,15.1284356,120.5978116,4,,,POINT (120.5978116 15.1284356)
279718148,15.1404647,120.5876543,4,,,POINT (120.5876543 15.1404647)
279718155,15.1434762,120.5883763,4,,,POINT (120.5883763 15.1434762)
279718156,15.145009,120.5887154,4,,,POINT (120.5887154 15.145009)
279718161,15.1486989,120.5849139,4,,,POINT (120.5849139 15.1486989)
279718162,15.1504943,120.5840426,3,,,POINT (120.5840426 15.1504943)
279718165,15.1567942,120.5833677,3,,,POINT (120.5833677 15.1567942)
279718170,15.1602797,120.5826759,3,,,POINT (120.5826759 15.1602797)
279718174,15.1645311,120.5764981,3,,,POINT (120.5764981 15.1645311)
283119889,15.1602532,120.5916848,3,,,POINT (120.5916848 15.1602532)
283119890,15.1604946,120.5926055,4,,,POINT (120.5926055 15.1604946)
283119897,15.1662764,120.5939612,3,,,POINT (120.5939612 15.1662764)
283119898,15.1680465,120.5936191,4,,,POINT (120.5936191 15.1680465)
283119899,15.1652533,120.5903986,3,,,POINT (120.5903986 15.1652533)
283119915,15.1684822,120.5977851,3,,,POINT (120.5977851 15.1684822)
283120187,15.161641,120.6145391,3,motorway_junction,81,POINT (120.6145391 15.161641)
311297632,15.1331125,120.582021,4,,,POINT (120.582021 15.1331125)
311301311,15.14445,120.5593898,4,traffic_signals,,POINT (120.5593898 15.14445)
311674612,15.1480244,120.5897904,4,,,POINT (120.5897904 15.1480244)
311674704,15.1399394,120.5883881,4,,,POINT (120.5883881 15.1399394)
311674706,15.1408703,120.5888902,4,,,POINT (120.5888902 15.1408703)
311674707,15.1426164,120.589741,4,,,POINT (120.589741 15.1426164)
311674708,15.1441292,120.5905077,3,,,POINT (120.5905077 15.1441292)
311674709,15.1448475,120.5908822,3,,,POINT (120.5908822 15.1448475)
311674860,15.1519695,120.5923346,3,,,POINT (120.5923346 15.1519695)
311674869,15.1447928,120.5923212,4,,,POINT (120.5923212 15.1447928)
311674870,15.1473251,120.5909744,4,,,POINT (120.5909744 15.1473251)
311674986,15.140584,120.5945729,3,,,POINT (120.5945729 15.140584)
311674987,15.140377,120.5948522,3,,,POINT (120.5948522 15.140377)
311675085,15.1443576,120.5958535,3,,,POINT (120.5958535 15.1443576)
311675087,15.1431431,120.5932106,4,,,POINT (120.5932106 15.1431431)
311675229,15.1454472,120.5936553,4,,,POINT (120.5936553 15.1454472)
311676037,15.1480072,120.5922976,3,,,POINT (120.5922976 15.1480072)
311678748,15.1514414,120.5950979,3,,,POINT (120.5950979 15.1514414)
311680329,15.1504226,120.5983746,4,,,POINT (120.5983746 15.1504226)
311680394,15.1508428,120.5982307,4,,,POINT (120.5982307 15.1508428)
311682053,15.1452649,120.5910835,3,,,POINT (120.5910835 15.1452649)
311682513,15.1455674,120.5909835,3,,,POINT (120.5909835 15.1455674)
311683307,15.1558494,120.5947664,3,,,POINT (120.5947664 15.1558494)
311683310,15.1547032,120.5932535,3,,,POINT (120.5932535 15.1547032)
311683360,15.1541531,120.593209,3,,,POINT (120.593209 15.1541531)
311684001,15.1505719,120.5933996,3,,,POINT (120.5933996 15.1505719)
311684109,15.14842,120.593096,3,,,POINT (120.593096 15.14842)
311684273,15.1551734,120.5935174,3,,,POINT (120.5935174 15.1551734)
311684603,15.1451019,120.5921493,4,,,POINT (120.5921493 15.1451019)
311684712,15.1449648,120.5911927,3,,,POINT (120.5911927 15.1449648)
311684756,15.1446364,120.5913124,3,,,POINT (120.5913124 15.1446364)
311684790,15.1443534,120.5914293,3,,,POINT (120.5914293 15.1443534)
311684892,15.1461593,120.5907834,3,,,POINT (120.5907834 15.1461593)
311684959,15.1482623,120.5927955,3,,,POINT (120.5927955 15.1482623)
311685160,15.1437651,120.5916489,3,,,POINT (120.5916489 15.1437651)
311685161,15.1442564,120.5926117,3,,,POINT (120.5926117 15.1442564)
311685176,15.1440343,120.591549,3,,,POINT (120.591549 15.1440343)
311685177,15.1445103,120.5924722,3,,,POINT (120.5924722 15.1445103)
311685202,15.1434756,120.5917631,3,,,POINT (120.5917631 15.1434756)
311685203,15.1439686,120.5927657,3,,,POINT (120.5927657 15.1439686)
311685249,15.14315,120.5918796,3,,,POINT (120.5918796 15.14315)
311685250,15.1436725,120.5929306,3,,,POINT (120.5929306 15.1436725)
311685266,15.1428654,120.5919864,3,,,POINT (120.5919864 15.1428654)
311685267,15.1434174,120.5930794,3,,,POINT (120.5930794 15.1434174)
311685287,15.1425325,120.5920656,3,,,POINT (120.5920656 15.1425325)
311685314,15.1422185,120.5921624,3,,,POINT (120.5921624 15.1422185)
311685315,15.1428363,120.593372,4,,,POINT (120.593372 15.1428363)
311685316,15.1435097,120.5946701,4,,,POINT (120.5946701 15.1435097)
311685317,15.1441362,120.5959529,4,,,POINT (120.5959529 15.1441362)
311685571,15.1470515,120.5911215,4,,,POINT (120.5911215 15.1470515)
311685572,15.1483216,120.593736,3,,,POINT (120.593736 15.1483216)
311685629,15.146773,120.5912703,4,,,POINT (120.5912703 15.146773)
311685631,15.1480875,120.593877,3,,,POINT (120.593877 15.1480875)
311685890,15.1335605,120.5841209,3,,,POINT (120.5841209 15.1335605)
311686251,15.1347999,120.5875806,3,,,POINT (120.5875806 15.1347999)
311693284,15.1754197,120.5317304,3,,,POINT (120.5317304 15.1754197)
311693285,15.175311,120.5312728,3,,,POINT (120.5312728 15.175311)
311693449,15.1749844,120.5304375,3,,,POINT (120.5304375 15.1749844)
311693768,15.1828754,120.5076142,3,,,POINT (120.5076142 15.1828754)
311693772,15.1829829,120.5045856,3,,,POINT (120.5045856 15.1829829)
311718967,15.1477851,120.6007002,3,,,POINT (120.6007002 15.1477851)
311719352,15.1599609,120.6141217,3,,,POINT (120.6141217 15.1599609)
311719357,15.1606449,120.6096411,3,,,POINT (120.6096411 15.1606449)
312284436,15.1475592,120.591406,3,,,POINT (120.591406 15.1475592)
312286063,15.1475076,120.5941743,3,,,POINT (120.5941743 15.1475076)
312290033,15.1419404,120.5922668,3,,,POINT (120.5922668 15.1419404)
312290039,15.1438786,120.5960903,4,,,POINT (120.5960903 15.1438786)
312290154,15.1422817,120.5936788,4,,,POINT (120.5936788 15.1422817)
312290206,15.1435841,120.5962493,4,,,POINT (120.5962493 15.1435841)
312290295,15.1416258,120.5923798,3,,,POINT (120.5923798 15.1416258)
312290703,15.1420006,120.5938299,4,,,POINT (120.5938299 15.1420006)
312290705,15.1433168,120.5963907,4,,,POINT (120.5963907 15.1433168)
312291278,15.1417305,120.5939745,4,,,POINT (120.5939745 15.1417305)
312291686,15.1424776,120.5964223,3,,,POINT (120.5964223 15.1424776)
312291693,15.1407502,120.5950987,4,,,POINT (120.5950987 15.1407502)
312291736,15.1420029,120.5955002,3,,,POINT (120.5955002 15.1420029)
312291893,15.140397,120.5920003,4,,,POINT (120.5920003 15.140397)
312293674,15.1401498,120.5903862,4,,,POINT (120.5903862 15.1401498)
312293926,15.1397013,120.5903618,1,,,POINT (120.5903618 15.1397013)
312293927,15.1399615,120.5906139,4,,,POINT (120.5906139 15.1399615)
312294586,15.13783,120.5929579,3,,,POINT (120.5929579 15.13783)
312295560,15.1316226,120.5875481,4,,,POINT (120.5875481 15.1316226)
312296082,15.1397525,120.5908404,4,,,POINT (120.5908404 15.1397525)
312296107,15.1387075,120.5897738,4,,,POINT (120.5897738 15.1387075)
312296969,15.1371951,120.588238,3,,,POINT (120.588238 15.1371951)
312297106,15.137833,120.5889206,3,,,POINT (120.5889206 15.137833)
312297107,15.1359675,120.591475,4,,,POINT (120.591475 15.1359675)
312297509,15.1366419,120.5920489,4,,,POINT (120.5920489 15.1366419)
312298391,15.1390874,120.5894002,3,,,POINT (120.5894002 15.1390874)
312418982,15.176176,120.5207397,4,traffic_signals,,POINT (120.5207397 15.176176)
312419091,15.1809337,120.5278272,3,,,POINT (120.5278272 15.1809337)
312419195,15.1763022,120.5249814,3,,,POINT (120.5249814 15.1763022)
312419198,15.1760471,120.5223437,3,,,POINT (120.5223437 15.1760471)
312419202,15.1770586,120.5175916,4,,,POINT (120.5175916 15.1770586)
312419742,15.1854804,120.5357993,4,traffic_signals,,POINT (120.5357993 15.1854804)
312478806,15.1866372,120.5320474,3,,,POINT (120.5320474 15.1866372)
312479372,15.1887202,120.5250375,4,,,POINT (120.5250375 15.1887202)
312479500,15.1914629,120.5266808,3,,,POINT (120.5266808 15.1914629)
312479696,15.1868274,120.5288186,3,,,POINT (120.5288186 15.1868274)
312480028,15.1871891,120.5286763,3,,,POINT (120.5286763 15.1871891)
312480173,15.1861418,120.5291094,3,,,POINT (120.5291094 15.1861418)
312480636,15.1898739,120.5313952,1,turning_circle,,POINT (120.5313952 15.1898739)
312481814,15.1845944,120.5313353,1,turning_circle,,POINT (120.5313353 15.1845944)
312483009,15.1878557,120.5366298,4,,,POINT (120.5366298 15.1878557)
312483011,15.1863661,120.5410725,3,,,POINT (120.5410725 15.1863661)
312483014,15.1874903,120.5431456,4,,,POINT (120.5431456 15.1874903)
312483328,15.186511,120.5416046,3,,,POINT (120.5416046 15.186511)
312483329,15.1861829,120.5415168,3,,,POINT (120.5415168 15.1861829)
312484211,15.1953767,120.5348449,3,,,POINT (120.5348449 15.1953767)
312484353,15.1936403,120.5293813,3,,,POINT (120.5293813 15.1936403)
312484401,15.1925281,120.5271498,3,,,POINT (120.5271498 15.1925281)
312485239,15.1827044,120.5323833,3,,,POINT (120.5323833 15.1827044)
312485506,15.1834505,120.534611,3,,,POINT (120.534611 15.1834505)
312485600,15.1798563,120.5421358,3,,,POINT (120.5421358 15.1798563)
312485603,15.1786318,120.5390858,4,,,POINT (120.5390858 15.1786318)
312485660,15.1778671,120.5409331,4,,,POINT (120.5409331 15.1778671)
313908262,15.1473023,120.600282,3,,,POINT (120.600282 15.1473023)
313908368,15.1477055,120.5992985,3,,,POINT (120.5992985 15.1477055)
313908371,15.1477379,120.5983748,3,,,POINT (120.5983748 15.1477379)
313908372,15.1479469,120.5976699,4,,,POINT (120.5976699 15.1479469)
313908379,15.1478993,120.594755,3,,,POINT (120.594755 15.1478993)
313908392,15.1460573,120.5992439,4,,,POINT (120.5992439 15.1460573)
313908778,15.1466924,120.5972772,4,,,POINT (120.5972772 15.1466924)
313908784,15.1474476,120.5949745,4,,,POINT (120.5949745 15.1474476)
313908835,15.1476263,120.595971,3,,,POINT (120.595971 15.1476263)
313908841,15.1474761,120.5975072,3,,,POINT (120.5975072 15.1474761)
313908887,15.1462409,120.598735,4,,,POINT (120.598735 15.1462409)
313908892,15.1464668,120.5980058,3,,,POINT (120.5980058 15.1464668)
313908916,15.1478281,120.5980358,3,,,POINT (120.5980358 15.1478281)
313908938,15.1465726,120.5976566,3,,,POINT (120.5976566 15.1465726)
313909050,15.1463627,120.5983749,3,,,POINT (120.5983749 15.1463627)
313909113,15.1442508,120.5977513,3,,,POINT (120.5977513 15.1442508)
313909269,15.1448146,120.5973121,4,,,POINT (120.5973121 15.1448146)
313909275,15.1456715,120.5968574,4,,,POINT (120.5968574 15.1456715)
313909276,15.1459532,120.5967252,4,,,POINT (120.5967252 15.1459532)
313909277,15.1465159,120.596406,3,,,POINT (120.596406 15.1465159)
313909278,15.1467887,120.5962653,3,,,POINT (120.5962653 15.1467887)
313909444,15.1469197,120.5963601,3,,,POINT (120.5963601 15.1469197)
313909477,15.1469538,120.5944448,4,,,POINT (120.5944448 15.1469538)
313909593,15.1473028,120.5951156,3,,,POINT (120.5951156 15.1473028)
313909603,15.1465082,120.5946858,3,,,POINT (120.5946858 15.1465082)
313909642,15.1470591,120.5959932,3,,,POINT (120.5959932 15.1470591)
313909773,15.1462473,120.5965558,4,,,POINT (120.5965558 15.1462473)
313909934,15.1447537,120.595574,3,,,POINT (120.595574 15.1447537)
313910027,15.1461008,120.5991201,3,,,POINT (120.5991201 15.1461008)
313910056,15.146379,120.5982559,3,,,POINT (120.5982559 15.146379)
313910174,15.1465386,120.5977686,3,,,POINT (120.5977686 15.1465386)
313910357,15.1458741,120.5990729,3,,,POINT (120.5990729 15.1458741)
313910399,15.1425094,120.6029411,3,,,POINT (120.6029411 15.1425094)
313910431,15.1404089,120.6025927,3,,,POINT (120.6025927 15.1404089)
313910433,15.142391,120.6030465,3,,,POINT (120.6030465 15.142391)
313910475,15.1421909,120.6031613,3,,,POINT (120.6031613 15.1421909)
313910481,15.1406811,120.6021649,3,,,POINT (120.6021649 15.1406811)
313910490,15.1409995,120.5952904,3,,,POINT (120.5952904 15.1409995)
313910516,15.1405009,120.5970642,3,,,POINT (120.5970642 15.1405009)
313910607,15.1389154,120.5966714,3,,,POINT (120.5966714 15.1389154)
313910608,15.1389276,120.5971524,4,,,POINT (120.5971524 15.1389276)
313910644,15.1375249,120.595922,3,,,POINT (120.595922 15.1375249)
313910646,15.1393233,120.5948542,3,,,POINT (120.5948542 15.1393233)
313910647,15.1388865,120.5952771,3,,,POINT (120.5952771 15.1388865)
313910682,15.1380975,120.5965213,3,,,POINT (120.5965213 15.1380975)
313910687,15.132393,120.5975692,4,traffic_signals,,POINT (120.5975692 15.132393)
313910946,15.1308933,120.58447,3,,,POINT (120.58447 15.1308933)
313910948,15.130018,120.5850116,3,,,POINT (120.5850116 15.130018)
313910950,15.1297359,120.5859496,3,,,POINT (120.5859496 15.1297359)
313910954,15.1307215,120.5874907,3,,,POINT (120.5874907 15.1307215)
313910968,15.1320113,120.5862017,1,,,POINT (120.5862017 15.1320113)
313911031,15.1311569,120.5870567,4,,,POINT (120.5870567 15.1311569)
313911034,15.1302557,120.5879077,3,,,POINT (120.5879077 15.1302557)
313911035,15.129771,120.588358,3,,,POINT (120.588358 15.129771)
313911074,15.1310423,120.5851999,3,,,POINT (120.5851999 15.1310423)
313911077,15.1317017,120.586513,3,,,POINT (120.586513 15.1317017)
313911089,15.1303328,120.5859419,3,,,POINT (120.5859419 15.1303328)
313911214,15.1305128,120.5831105,3,,,POINT (120.5831105 15.1305128)
313911218,15.1285946,120.5849373,3,,,POINT (120.5849373 15.1285946)
313911221,15.1287511,120.5871509,3,,,POINT (120.5871509 15.1287511)
313911222,15.1289881,120.5875264,3,,,POINT (120.5875264 15.1289881)
313911223,15.1302374,120.5888172,4,,,POINT (120.5888172 15.1302374)
313911441,15.1295121,120.5846232,3,,,POINT (120.5846232 15.1295121)
313911444,15.1291981,120.5851798,3,,,POINT (120.5851798 15.1291981)
313911451,15.1294777,120.5870498,3,,,POINT (120.5870498 15.1294777)
313911836,15.1317183,120.5849647,3,,,POINT (120.5849647 15.1317183)
313911852,15.1320597,120.5848925,3,,,POINT (120.5848925 15.1320597)
313912614,15.1305106,120.5955755,4,,,POINT (120.5955755 15.1305106)
313912615,15.1308107,120.5960419,4,,,POINT (120.5960419 15.1308107)
313912617,15.1309989,120.5968846,3,,,POINT (120.5968846 15.1309989)
313912618,15.1310454,120.5976441,4,,,POINT (120.5976441 15.1310454)
313912840,15.1261836,120.5826366,3,,,POINT (120.5826366 15.1261836)
313912844,15.1252626,120.5855369,3,,,POINT (120.5855369 15.1252626)
313912853,15.1185521,120.5904725,3,,,POINT (120.5904725 15.1185521)
313912855,15.1165674,120.5939962,4,,,POINT (120.5939962 15.1165674)
313913300,15.1295318,120.5909221,3,,,POINT (120.5909221 15.1295318)
313913303,15.1275002,120.5890191,3,,,POINT (120.5890191 15.1275002)
313913315,15.1284135,120.5858545,3,,,POINT (120.5858545 15.1284135)
313913346,15.1271868,120.588397,3,,,POINT (120.588397 15.1271868)
313913353,15.1285109,120.5865436,3,,,POINT (120.5865436 15.1285109)
313913537,15.1277132,120.58801,3,,,POINT (120.58801 15.1277132)
313913627,15.1227952,120.5963461,3,,,POINT (120.5963461 15.1227952)
313913653,15.1278802,120.5964196,4,,,POINT (120.5964196 15.1278802)
313913726,15.1275519,120.5957905,3,,,POINT (120.5957905 15.1275519)
313913727,15.127005,120.5948023,3,,,POINT (120.5948023 15.127005)
313913730,15.1256444,120.5926276,3,,,POINT (120.5926276 15.1256444)
313914006,15.125034,120.5902344,4,,,POINT (120.5902344 15.125034)
313914188,15.1281349,120.5876694,3,,,POINT (120.5876694 15.1281349)
313914243,15.129732,120.5893288,3,,,POINT (120.5893288 15.129732)
313914244,15.1313068,120.590754,3,,,POINT (120.590754 15.1313068)
313914290,15.1317826,120.5902155,3,,,POINT (120.5902155 15.1317826)
313915561,15.1268685,120.5961954,3,,,POINT (120.5961954 15.1268685)
313915564,15.1263561,120.5964637,3,,,POINT (120.5964637 15.1263561)
313915566,15.125847,120.5967018,3,,,POINT (120.5967018 15.125847)
313915568,15.1249969,120.5970352,3,,,POINT (120.5970352 15.1249969)
313915833,15.1303223,120.5933256,3,,,POINT (120.5933256 15.1303223)
313915834,15.1291515,120.5922642,4,,,POINT (120.5922642 15.1291515)
313915835,15.1279712,120.5911406,3,,,POINT (120.5911406 15.1279712)
313916176,15.1232533,120.5958662,4,,,POINT (120.5958662 15.1232533)
313916177,15.1248527,120.5943154,3,,,POINT (120.5943154 15.1248527)
313916179,15.1260883,120.5930805,4,,,POINT (120.5930805 15.1260883)
313916331,15.1254429,120.590623,3,,,POINT (120.590623 15.1254429)
313916333,15.1255951,120.5910467,3,,,POINT (120.5910467 15.1255951)
313916340,15.1247006,120.5935831,3,,,POINT (120.5935831 15.1247006)
313916343,15.1243373,120.5939908,3,,,POINT (120.5939908 15.1243373)
313916345,15.1236425,120.5946461,3,,,POINT (120.5946461 15.1236425)
313916348,15.1228569,120.5954362,3,,,POINT (120.5954362 15.1228569)
313916526,15.1246233,120.5919782,3,,,POINT (120.5919782 15.1246233)
313916528,15.1237945,120.5934042,3,,,POINT (120.5934042 15.1237945)
313916529,15.1232441,120.5942427,3,,,POINT (120.5942427 15.1232441)
313916593,15.1252029,120.5930494,3,,,POINT (120.5930494 15.1252029)
313917125,15.1223372,120.593675,4,,,POINT (120.593675 15.1223372)
313917171,15.1240762,120.5896152,4,,,POINT (120.5896152 15.1240762)
313917177,15.1228084,120.5939752,3,,,POINT (120.5939752 15.1228084)
313917209,15.1218812,120.5933727,3,,,POINT (120.5933727 15.1218812)
313917224,15.1238247,120.5922141,3,,,POINT (120.5922141 15.1238247)
313917242,15.1219178,120.5910169,4,,,POINT (120.5910169 15.1219178)
313917293,15.1236286,120.5893325,3,,,POINT (120.5893325 15.1236286)
313917497,15.1244454,120.5972785,3,,,POINT (120.5972785 15.1244454)
313917523,15.1240233,120.595878,3,,,POINT (120.595878 15.1240233)
313917530,15.126446,120.5934876,3,,,POINT (120.5934876 15.126446)
313917566,15.1236101,120.5962674,3,,,POINT (120.5962674 15.1236101)
313917586,15.1252137,120.5946634,4,,,POINT (120.5946634 15.1252137)
313917587,15.125566,120.5950278,4,,,POINT (120.5950278 15.125566)
313917616,15.1251325,120.5954177,3,,,POINT (120.5954177 15.1251325)
313917631,15.1243312,120.5962192,3,,,POINT (120.5962192 15.1243312)
313917703,15.1267692,120.5943369,3,,,POINT (120.5943369 15.1267692)
313918041,15.128756,120.5927235,4,,,POINT (120.5927235 15.128756)
313918042,15.1281919,120.5933736,3,,,POINT (120.5933736 15.1281919)
313918043,15.1272219,120.5939975,3,,,POINT (120.5939975 15.1272219)
313918082,15.1267001,120.5924459,4,,,POINT (120.5924459 15.1267001)
313918104,15.1279307,120.5919946,3,,,POINT (120.5919946 15.1279307)
313918105,15.1275233,120.5916097,3,,,POINT (120.5916097 15.1275233)
313918108,15.1270034,120.5932808,3,,,POINT (120.5932808 15.1270034)
313918118,15.1277028,120.5936911,3,,,POINT (120.5936911 15.1277028)
313918159,15.1283692,120.5923707,3,,,POINT (120.5923707 15.1283692)
313918257,15.1290035,120.5944937,3,,,POINT (120.5944937 15.1290035)
313918259,15.1292914,120.5950046,3,,,POINT (120.5950046 15.1292914)
313918303,15.1303565,120.5942844,3,,,POINT (120.5942844 15.1303565)
313918312,15.1287445,120.59402,3,,,POINT (120.59402 15.1287445)
313918343,15.1295131,120.5934482,3,,,POINT (120.5934482 15.1295131)
313918345,15.1299647,120.5938692,3,,,POINT (120.5938692 15.1299647)
313918427,15.1301094,120.5969313,3,,,POINT (120.5969313 15.1301094)
313918431,15.1287251,120.5967534,3,,,POINT (120.5967534 15.1287251)
313918511,15.1282288,120.5970708,3,,,POINT (120.5970708 15.1282288)
313918527,15.1273654,120.5976925,1,,,POINT (120.5976925 15.1273654)
313918547,15.1283429,120.5973159,3,,,POINT (120.5973159 15.1283429)
313918571,15.1274691,120.5968447,3,,,POINT (120.5968447 15.1274691)
313918599,15.1268248,120.5972615,3,,,POINT (120.5972615 15.1268248)
313918603,15.1267655,120.5971009,3,,,POINT (120.5971009 15.1267655)
313918636,15.129745,120.5961084,3,,,POINT (120.5961084 15.129745)
313918721,15.1299977,120.5964937,3,,,POINT (120.5964937 15.1299977)
313918780,15.1326205,120.5935652,3,,,POINT (120.5935652 15.1326205)
313919202,15.1349208,120.594054,3,,,POINT (120.594054 15.1349208)
313919227,15.1353897,120.5944677,3,,,POINT (120.5944677 15.1353897)
313919229,15.1358123,120.5948406,3,,,POINT (120.5948406 15.1358123)
313919231,15.1362872,120.5952538,3,,,POINT (120.5952538 15.1362872)
313919232,15.1367426,120.5956459,3,,,POINT (120.5956459 15.1367426)
313919236,15.1327739,120.5968058,3,,,POINT (120.5968058 15.1327739)
313919247,15.1361107,120.5966475,3,,,POINT (120.5966475 15.1361107)
313919248,15.1334788,120.596777,3,,,POINT (120.596777 15.1334788)
313919340,15.1347939,120.5960576,3,,,POINT (120.5960576 15.1347939)
314838355,15.1657767,120.587518,3,,,POINT (120.587518 15.1657767)
314838356,15.1655586,120.5875744,3,,,POINT (120.5875744 15.1655586)
314838357,15.1651449,120.5876727,3,,,POINT (120.5876727 15.1651449)
314838360,15.1627938,120.588187,3,,,POINT (120.588187 15.1627938)
314843398,15.1658481,120.5831407,3,,,POINT (120.5831407 15.1658481)
314843401,15.1636227,120.5835819,3,,,POINT (120.5835819 15.1636227)
314843403,15.162144,120.5834667,4,,,POINT (120.5834667 15.162144)
314845816,15.1627314,120.5806819,3,,,POINT (120.5806819 15.1627314)
314845817,15.1630692,120.5811829,3,,,POINT (120.5811829 15.1630692)
314845819,15.1632804,120.5816803,4,,,POINT (120.5816803 15.1632804)
314845820,15.1634073,120.5822848,4,,,POINT (120.5822848 15.1634073)
314845822,15.1635185,120.5829565,4,,,POINT (120.5829565 15.1635185)
314846192,15.1627567,120.5818732,3,,,POINT (120.5818732 15.1627567)
314846727,15.1650047,120.5814127,3,,,POINT (120.5814127 15.1650047)
314846972,15.1652007,120.5825844,3,,,POINT (120.5825844 15.1652007)
314846974,15.1649184,120.5809061,4,,,POINT (120.5809061 15.1649184)
314846977,15.1644675,120.5795401,3,,,POINT (120.5795401 15.1644675)
314846980,15.1633867,120.578766,4,,,POINT (120.578766 15.1633867)
314848070,15.163852,120.5790732,3,,,POINT (120.5790732 15.163852)
314848403,15.1643634,120.5809847,3,,,POINT (120.5809847 15.1643634)
314848422,15.163715,120.5810818,3,,,POINT (120.5810818 15.163715)
314849453,15.1649253,120.5864622,3,,,POINT (120.5864622 15.1649253)
314849454,15.1648223,120.5859909,3,,,POINT (120.5859909 15.1648223)
314851044,15.1645229,120.5860509,3,,,POINT (120.5860509 15.1645229)
314851187,15.1649872,120.5859566,3,,,POINT (120.5859566 15.1649872)
314851380,15.1652516,120.5848539,4,,,POINT (120.5848539 15.1652516)
314851630,15.1632923,120.58629,1,,,POINT (120.58629 15.1632923)
