u,v,key,osmid,oneway,name,highway,access,length,maxspeed,width,geometry,lanes,junction,bridge,ref,tunnel,service
254721539,254721732,0,23519511,False,,residential,,23.435,,5,"LINESTRING (123.2732234 13.6518216, 123.2730088 13.6517911)",,,,,,
254721539,254721547,0,23519511,False,,residential,,25.68,,5,"LINESTRING (123.2732234 13.6518216, 123.2734603 13.6518401)",,,,,,
254721539,254721537,0,23519636,False,,residential,,39.573,,5,"LINESTRING (123.2732234 13.6518216, 123.273173 13.6521741)",,,,,,
254721542,254721530,0,23519603,False,,residential,,97.95,,5,"LINESTRING (123.2690791 13.6512349, 123.2689581 13.6521079)",,,,,,
254721542,254721528,0,905661629,False,,residential,,28.298,,5,"LINESTRING (123.2690791 13.6512349, 123.2693392 13.6512646)",,,,,,
254721542,254751000,0,905661629,False,,residential,,109.21700000000001,,5,"LINESTRING (123.2690791 13.6512349, 123.268978 13.651218, 123.268896 13.651226, 123.268822 13.651275, 123.26879 13.651349, 123.2687 13.6519781)",,,,,,
254721544,254721537,0,23519574,False,,residential,,24.297,,5,"LINESTRING (123.2733953 13.652207, 123.273173 13.6521741)",,,,,,
254721544,254721704,0,23519574,False,,residential,,26.795,,5,"LINESTRING (123.2733953 13.652207, 123.2736405 13.652243)",,,,,,
254721544,254721547,0,23519620,False,,residential,,41.398,,5,"LINESTRING (123.2733953 13.652207, 123.2734603 13.6518401)",,,,,,
254721547,254721539,0,23519511,False,,residential,,25.68,,5,"LINESTRING (123.2734603 13.6518401, 123.2732234 13.6518216)",,,,,,
254721547,254721544,0,23519620,False,,residential,,41.398,,5,"LINESTRING (123.2734603 13.6518401, 123.2733953 13.652207)",,,,,,
254721547,254721704,0,23519511,False,,residential,,66.512,,5,"LINESTRING (123.2734603 13.6518401, 123.2736718 13.6518615, 123.2736931 13.6518933, 123.2736878 13.6519565, 123.2736405 13.652243)",,,,,,
254721549,254721560,0,23519511,False,,residential,,27.815,,5,"LINESTRING (123.2704042 13.6522897, 123.2706586 13.6523279)",,,,,,
254721549,254721571,0,23519511,False,,residential,,26.251,,5,"LINESTRING (123.2704042 13.6522897, 123.2701641 13.6522537)",,,,,,
254721549,254721551,0,23519656,False,,residential,,95.605,,5,"LINESTRING (123.2704042 13.6522897, 123.2705283 13.6514384)",,,,,,
254721551,254721549,0,23519656,False,,residential,,95.605,,5,"LINESTRING (123.2705283 13.6514384, 123.2704042 13.6522897)",,,,,,
254721551,254721569,0,905661629,False,,residential,,25.248,,5,"LINESTRING (123.2705283 13.6514384, 123.2702971 13.6514055)",,,,,,
254721551,254721556,0,905661629,False,,residential,,26.833,,5,"LINESTRING (123.2705283 13.6514384, 123.270774 13.6514734)",,,,,,
254721553,254721588,0,23519738,False,,residential,,96.098,,5,"LINESTRING (123.2710196 13.6515083, 123.2709183 13.6523669)",,,,,,
254721553,254721556,0,905661629,False,,residential,,26.82,,5,"LINESTRING (123.2710196 13.6515083, 123.270774 13.6514734)",,,,,,
254721553,254721596,0,905661629,False,,residential,,27.683,,5,"LINESTRING (123.2710196 13.6515083, 123.2712731 13.6515443)",,,,,,
254721556,254721560,0,23519645,False,,residential,,95.831,,5,"LINESTRING (123.270774 13.6514734, 123.2706586 13.6523279)",,,,,,
254721556,254721551,0,905661629,False,,residential,,26.833,,5,"LINESTRING (123.270774 13.6514734, 123.2705283 13.6514384)",,,,,,
254721556,254721553,0,905661629,False,,residential,,26.82,,5,"LINESTRING (123.270774 13.6514734, 123.2710196 13.6515083)",,,,,,
254721560,254721588,0,23519511,False,,residential,,28.395,,5,"LINESTRING (123.2706586 13.6523279, 123.2709183 13.6523669)",,,,,,
254721560,254721549,0,23519511,False,,residential,,27.815,,5,"LINESTRING (123.2706586 13.6523279, 123.2704042 13.6522897)",,,,,,
254721560,254721556,0,23519645,False,,residential,,95.831,,5,"LINESTRING (123.2706586 13.6523279, 123.270774 13.6514734)",,,,,,
254721562,254721574,0,23519664,False,,residential,,95.185,,5,"LINESTRING (123.2700625 13.651371, 123.2699468 13.6522196)",,,,,,
254721562,254721564,0,905661629,False,,residential,,28.778,,5,"LINESTRING (123.2700625 13.651371, 123.2697988 13.6513347)",,,,,,
254721562,254721569,0,905661629,False,,residential,,25.638,,5,"LINESTRING (123.2700625 13.651371, 123.2702971 13.6514055)",,,,,,
254721564,254721566,0,23519690,False,,residential,,95.358,,5,"LINESTRING (123.2697988 13.6513347, 123.2696914 13.6521859)",,,,,,
254721564,254721535,0,905661629,False,,residential,,25.548,,5,"LINESTRING (123.2697988 13.6513347, 123.2695655 13.6512974)",,,,,,
254721564,254721562,0,905661629,False,,residential,,28.778,,5,"LINESTRING (123.2697988 13.6513347, 123.2700625 13.651371)",,,,,,
254721566,254721564,0,23519690,False,,residential,,95.358,,5,"LINESTRING (123.2696914 13.6521859, 123.2697988 13.6513347)",,,,,,
254721566,254721574,0,23519511,False,,residential,,27.851,,5,"LINESTRING (123.2696914 13.6521859, 123.269798 13.652201, 123.2699468 13.6522196)",,,,,,
254721566,254721532,0,23519511,False,,residential,,26.216,,5,"LINESTRING (123.2696914 13.6521859, 123.269601 13.652184, 123.2694491 13.6521747)",,,,,,
254721569,254721571,0,23519653,False,,residential,,95.404,,5,"LINESTRING (123.2702971 13.6514055, 123.2701641 13.6522537)",,,,,,
254721569,254721562,0,905661629,False,,residential,,25.638,,5,"LINESTRING (123.2702971 13.6514055, 123.2700625 13.651371)",,,,,,
254721569,254721551,0,905661629,False,,residential,,25.248,,5,"LINESTRING (123.2702971 13.6514055, 123.2705283 13.6514384)",,,,,,
254721571,254721549,0,23519511,False,,residential,,26.251,,5,"LINESTRING (123.2701641 13.6522537, 123.2704042 13.6522897)",,,,,,
254721571,254721574,0,23519511,False,,residential,,23.784,,5,"LINESTRING (123.2701641 13.6522537, 123.2699468 13.6522196)",,,,,,
254721571,254721569,0,23519653,False,,residential,,95.404,,5,"LINESTRING (123.2701641 13.6522537, 123.2702971 13.6514055)",,,,,,
254721574,254721571,0,23519511,False,,residential,,23.784,,5,"LINESTRING (123.2699468 13.6522196, 123.2701641 13.6522537)",,,,,,
254721574,254721562,0,23519664,False,,residential,,95.185,,5,"LINESTRING (123.2699468 13.6522196, 123.2700625 13.651371)",,,,,,
254721574,254721566,0,23519511,False,,residential,,27.851,,5,"LINESTRING (123.2699468 13.6522196, 123.269798 13.652201, 123.2696914 13.6521859)",,,,,,
254721578,5707070772,0,23521368,False,Pacol Road,secondary,,12.697,,6,"LINESTRING (123.2568169 13.660197, 123.2567003 13.6601828)",,,,,,
254721578,5707079937,0,23521368,False,Pacol Road,secondary,,445.68500000000006,,6,"LINESTRING (123.2568169 13.660197, 123.2570314 13.6602139, 123.2574499 13.6602622, 123.2577798 13.6603013, 123.2580976 13.6603299, 123.2581995 13.6603377, 123.2586005 13.6603703, 123.2589103 13.660412, 123.2590713 13.6604329, 123.259251 13.660472, 123.2594508 13.6605032, 123.2596466 13.6605267, 123.2599202 13.6605593, 123.2601173 13.6605801, 123.2603051 13.6605893, 123.2604298 13.6606062, 123.2606404 13.6606088, 123.2609126 13.660644)",,,,,,
254721580,254721582,0,23519700,False,Newroad,tertiary,,114.845,,5,"LINESTRING (123.2673906 13.6613246, 123.2672989 13.6617843, 123.267331 13.662348)",,,,,,
254721580,5707614157,0,23520279,False,Carolina Road,secondary,,1136.2849999999999,,6,"LINESTRING (123.2673906 13.6613246, 123.2680809 13.6614805, 123.2685084 13.6615892, 123.2699141 13.6619251, 123.2709849 13.6622151, 123.2715288 13.6623498, 123.2722396 13.6625323, 123.2726929 13.6626287, 123.2731944 13.662733, 123.2740125 13.6629232, 123.27438 13.663017, 123.2749191 13.6631552, 123.2757854 13.6633611, 123.2764345 13.6635227, 123.2771158 13.6636869, 123.2775396 13.6637885, 123.277592 13.663802)",,,,,,
254721580,254710536,0,23520279,False,Carolina Road,secondary,,470.88800000000003,,6,"LINESTRING (123.2673906 13.6613246, 123.2655087 13.6611101, 123.2632079 13.6608955, 123.263057 13.6608786)",,,,,,
254721582,2189344587,0,208658225,False,,tertiary,,127.633,,,"LINESTRING (123.267331 13.662348, 123.2672239 13.6634911)",,,,,,
254721582,254721580,0,23519700,False,Newroad,tertiary,,114.845,,5,"LINESTRING (123.267331 13.662348, 123.2672989 13.6617843, 123.2673906 13.6613246)",,,,,,
254721582,5707614180,0,600117291,False,,residential,,212.941,,,"LINESTRING (123.267331 13.662348, 123.2677858 13.6623798, 123.2681505 13.6624137, 123.268459 13.6624358, 123.2687661 13.6625088, 123.2688037 13.6625662, 123.2687661 13.6627199, 123.2687071 13.6628919, 123.2686146 13.6629376)",,,,,,
254721588,254721590,0,23519511,False,,residential,,25.968,,5,"LINESTRING (123.2709183 13.6523669, 123.2711558 13.6524026)",,,,,,
254721588,254721560,0,23519511,False,,residential,,28.395,,5,"LINESTRING (123.2709183 13.6523669, 123.2706586 13.6523279)",,,,,,
254721588,254721553,0,23519738,False,,residential,,96.098,,5,"LINESTRING (123.2709183 13.6523669, 123.2710196 13.6515083)",,,,,,
254721590,254721603,0,23519511,False,,residential,,25.289,,5,"LINESTRING (123.2711558 13.6524026, 123.2713871 13.6524373)",,,,,,
254721590,254721588,0,23519511,False,,residential,,25.968,,5,"LINESTRING (123.2711558 13.6524026, 123.2709183 13.6523669)",,,,,,
254721590,254721596,0,23519722,False,,residential,,96.277,,5,"LINESTRING (123.2711558 13.6524026, 123.2712731 13.6515443)",,,,,,
254721596,254721590,0,23519722,False,,residential,,96.277,,5,"LINESTRING (123.2712731 13.6515443, 123.2711558 13.6524026)",,,,,,
254721596,254721553,0,905661629,False,,residential,,27.683,,5,"LINESTRING (123.2712731 13.6515443, 123.2710196 13.6515083)",,,,,,
254721596,254721599,0,905661629,False,,residential,,25.871,,5,"LINESTRING (123.2712731 13.6515443, 123.27151 13.651578)",,,,,,
254721599,254721708,0,23519511,False,,residential,,42.678,,5,"LINESTRING (123.27151 13.651578, 123.2719008 13.6516336)",,,,,,
254721599,254721603,0,23519720,False,,residential,,96.468,,5,"LINESTRING (123.27151 13.651578, 123.2713871 13.6524373)",,,,,,
254721599,254721596,0,905661629,False,,residential,,25.871,,5,"LINESTRING (123.27151 13.651578, 123.2712731 13.6515443)",,,,,,
254721603,254721706,0,23519511,False,,residential,,42.926,,5,"LINESTRING (123.2713871 13.6524373, 123.2717797 13.6524963)",,,,,,
254721603,254721590,0,23519511,False,,residential,,25.289,,5,"LINESTRING (123.2713871 13.6524373, 123.2711558 13.6524026)",,,,,,
254721603,254721599,0,23519720,False,,residential,,96.468,,5,"LINESTRING (123.2713871 13.6524373, 123.27151 13.651578)",,,,,,
254721614,622505048,0,760083139,False,Maharlika Highway,trunk,,58.403,60,12,"LINESTRING (123.2382955 13.6171174, 123.2388158 13.6169754)",2,,,1;AH26,,
254721614,8413818825,0,760083141,False,Maharlika Highway,trunk,,7.806,60,12,"LINESTRING (123.2382955 13.6171174, 123.2382262 13.6171372)",2,,,1;AH26,,
254721614,8413819625,0,23519746,False,,unclassified,,305.68800000000005,,2.5,"LINESTRING (123.2382955 13.6171174, 123.2379489 13.6159594, 123.2377544 13.6152451, 123.237655 13.614847, 123.2375398 13.6145269, 123.2375107 13.6144792)",,,,,,
254721632,8413819625,0,23519746,False,,unclassified,,109.62799999999999,,2.5,"LINESTRING (123.2367013 13.613938, 123.2373482 13.6142413, 123.2373688 13.6142552, 123.2373836 13.6142708, 123.2375107 13.6144792)",,,,,,
254721632,5704206631,0,599605927,False,,residential,,213.06400000000002,,,"LINESTRING (123.2367013 13.613938, 123.236644 13.6139508, 123.2364361 13.6140016, 123.2362255 13.6140616, 123.2359318 13.6141203, 123.2356542 13.6140394, 123.235618 13.6140668, 123.2355335 13.614205, 123.2354906 13.614291, 123.2351339 13.6143275, 123.2350816 13.6143262, 123.2349327 13.6144031)",,,,,,
254721634,254721849,0,23519347,False,,residential,,23.601,,5,"LINESTRING (123.2519462 13.6533837, 123.2519509 13.6531715)",,,,,,
254721634,254721692,0,23519347,False,,residential,,13.485,,5,"LINESTRING (123.2519462 13.6533837, 123.2519395 13.6535048)",,,,,,
254721634,254750998,0,23519488,False,,residential,,25.435,,5,"LINESTRING (123.2519462 13.6533837, 123.2521813 13.6533951)",,,,,,
254721636,254721638,0,23519440,False,,residential,,61.6,,5,"LINESTRING (123.2526158 13.6534072, 123.2525802 13.6539601)",,,,,,
254721638,254721636,0,23519440,False,,residential,,61.6,,5,"LINESTRING (123.2525802 13.6539601, 123.2526158 13.6534072)",,,,,,
254721638,254721653,0,23519450,False,,residential,,19.264,,5,"LINESTRING (123.2525802 13.6539601, 123.2527583 13.6539679)",,,,,,
254721638,254721642,0,23519450,False,,residential,,22.481,,5,"LINESTRING (123.2525802 13.6539601, 123.2523723 13.6539679)",,,,,,
254721640,254721696,0,23519432,False,,residential,,11.93,,5,"LINESTRING (123.252402 13.65329, 123.2523939 13.653397)",,,,,,
254721642,254721696,0,23519432,False,,residential,,63.524,,5,"LINESTRING (123.2523723 13.6539679, 123.2523939 13.653397)",,,,,,
254721642,254721638,0,23519450,False,,residential,,22.481,,5,"LINESTRING (123.2523723 13.6539679, 123.2525802 13.6539601)",,,,,,
254721642,254721648,0,23519450,False,,residential,,23.569,,5,"LINESTRING (123.2523723 13.6539679, 123.2521545 13.6539563)",,,,,,
254721646,254750998,0,23519421,False,,residential,,31.758,,5,"LINESTRING (123.2521988 13.65311, 123.2521813 13.6533951)",,,,,,
254721648,254750998,0,23519421,False,,residential,,62.47,,5,"LINESTRING (123.2521545 13.6539563, 123.2521813 13.6533951)",,,,,,
254721648,254721642,0,23519450,False,,residential,,23.569,,5,"LINESTRING (123.2521545 13.6539563, 123.2523723 13.6539679)",,,,,,
254721648,254721846,0,23519450,False,,residential,,25.903,,5,"LINESTRING (123.2521545 13.6539563, 123.2519152 13.6539424)",,,,,,
254721653,254721638,0,23519450,False,,residential,,19.264,,5,"LINESTRING (123.2527583 13.6539679, 123.2525802 13.6539601)",,,,,,
254721653,8403809012,0,23519461,False,,residential,,59.334,,5,"LINESTRING (123.2527583 13.6539679, 123.2528348 13.6534395)",,,,,,
254721653,254710726,0,23519461,False,,residential,,27.946,,5,"LINESTRING (123.2527583 13.6539679, 123.252717 13.654216)",,,,,,
254721689,254751000,0,905661630,False,,residential,,14.021,,5,"LINESTRING (123.2685742 13.6519472, 123.2687 13.6519781)",,,,,,
254721689,254713185,0,600054885,False,Nursery Road,tertiary,,314.238,,6,"LINESTRING (123.2685742 13.6519472, 123.268387 13.653016, 123.268015 13.654025, 123.2677052 13.6546236)",,,,,,
254721689,8410508274,0,600054885,False,Nursery Road,tertiary,,508.514,,6,"LINESTRING (123.2685742 13.6519472, 123.268902 13.649211, 123.269099 13.647748, 123.2691363 13.6474069)",,,,,,
254721692,254721634,0,23519347,False,,residential,,13.485,,5,"LINESTRING (123.2519395 13.6535048, 123.2519462 13.6533837)",,,,,,
254721692,254721846,0,23519347,False,,residential,,48.73,,5,"LINESTRING (123.2519395 13.6535048, 123.2519152 13.6539424)",,,,,,
254721692,254721694,0,23519501,False,,residential,,26.328,,5,"LINESTRING (123.2519395 13.6535048, 123.2516959 13.6534996)",,,,,,
254721694,254721835,0,23519373,False,,residential,,20.138,,5,"LINESTRING (123.2516959 13.6534996, 123.2516942 13.6536807)",,,,,,
254721694,254721692,0,23519501,False,,residential,,26.328,,5,"LINESTRING (123.2516959 13.6534996, 123.2519395 13.6535048)",,,,,,
254721694,254721842,0,730947954,False,,residential,,36.37,,,"LINESTRING (123.2516959 13.6534996, 123.2517192 13.6531733)",,,,,,
254721696,254721640,0,23519432,False,,residential,,11.93,,5,"LINESTRING (123.2523939 13.653397, 123.252402 13.65329)",,,,,,
254721696,254721642,0,23519432,False,,residential,,63.524,,5,"LINESTRING (123.2523939 13.653397, 123.2523723 13.6539679)",,,,,,
254721696,254750998,0,23519488,False,,residential,,22.973,,5,"LINESTRING (123.2523939 13.653397, 123.2521813 13.6533951)",,,,,,
254721698,254721704,0,23519511,False,,residential,,27.36,,5,"LINESTRING (123.2736103 13.6524873, 123.2736405 13.652243)",,,,,,
254721698,254721702,0,23519518,False,,residential,,195.883,,5,"LINESTRING (123.2736103 13.6524873, 123.2718188 13.6522178)",,,,,,
254721698,254721706,0,23519511,False,,residential,,220.808,,5,"LINESTRING (123.2736103 13.6524873, 123.273591 13.652643, 123.273526 13.652733, 123.273469 13.65275, 123.2717797 13.6524963)",,,,,,
254721702,254721748,0,23519510,False,,residential,,26.845,,5,"LINESTRING (123.2718188 13.6522178, 123.2718524 13.6519786)",,,,,,
254721702,254721706,0,23519510,False,,residential,,31.255,,5,"LINESTRING (123.2718188 13.6522178, 123.2717797 13.6524963)",,,,,,
254721702,254721698,0,23519518,False,,residential,,195.883,,5,"LINESTRING (123.2718188 13.6522178, 123.2736103 13.6524873)",,,,,,
254721704,254721698,0,23519511,False,,residential,,27.36,,5,"LINESTRING (123.2736405 13.652243, 123.2736103 13.6524873)",,,,,,
254721704,254721544,0,23519574,False,,residential,,26.795,,5,"LINESTRING (123.2736405 13.652243, 123.2733953 13.652207)",,,,,,
254721704,254721547,0,23519511,False,,residential,,66.512,,5,"LINESTRING (123.2736405 13.652243, 123.2736878 13.6519565, 123.2736931 13.6518933, 123.2736718 13.6518615, 123.2734603 13.6518401)",,,,,,
254721706,254721702,0,23519510,False,,residential,,31.255,,5,"LINESTRING (123.2717797 13.6524963, 123.2718188 13.6522178)",,,,,,
254721706,254721603,0,23519511,False,,residential,,42.926,,5,"LINESTRING (123.2717797 13.6524963, 123.2713871 13.6524373)",,,,,,
254721706,254721698,0,23519511,False,,residential,,220.808,,5,"LINESTRING (123.2717797 13.6524963, 123.273469 13.65275, 123.273526 13.652733, 123.273591 13.652643, 123.2736103 13.6524873)",,,,,,
254721708,254721748,0,23519510,False,,residential,,38.717,,5,"LINESTRING (123.2719008 13.6516336, 123.2718524 13.6519786)",,,,,,
254721708,254721599,0,23519511,False,,residential,,42.678,,5,"LINESTRING (123.2719008 13.6516336, 123.27151 13.651578)",,,,,,
254721708,254721750,0,23519511,False,,residential,,26.111,,5,"LINESTRING (123.2719008 13.6516336, 123.2721399 13.6516676)",,,,,,
254721730,254721741,0,23519564,False,,residential,,39.298,,5,"LINESTRING (123.2727314 13.6521087, 123.2727954 13.6517608)",,,,,,
254721730,254721739,0,23519574,False,,residential,,23.314,,5,"LINESTRING (123.2727314 13.6521087, 123.2725181 13.6520771)",,,,,,
254721730,254721734,0,23519574,False,,residential,,25.095,,5,"LINESTRING (123.2727314 13.6521087, 123.272961 13.6521427)",,,,,,
254721732,254721741,0,23519511,False,,residential,,23.303,,5,"LINESTRING (123.2730088 13.6517911, 123.2727954 13.6517608)",,,,,,
254721732,254721539,0,23519511,False,,residential,,23.435,,5,"LINESTRING (123.2730088 13.6517911, 123.2732234 13.6518216)",,,,,,
254721732,254721734,0,23519629,False,,residential,,39.436,,5,"LINESTRING (123.2730088 13.6517911, 123.272961 13.6521427)",,,,,,
254721734,254721730,0,23519574,False,,residential,,25.095,,5,"LINESTRING (123.272961 13.6521427, 123.2727314 13.6521087)",,,,,,
254721734,254721537,0,23519574,False,,residential,,23.172,,5,"LINESTRING (123.272961 13.6521427, 123.273173 13.6521741)",,,,,,
254721734,254721732,0,23519629,False,,residential,,39.436,,5,"LINESTRING (123.272961 13.6521427, 123.2730088 13.6517911)",,,,,,
254721736,254721743,0,23519511,False,,residential,,23.305,,5,"LINESTRING (123.2725745 13.6517294, 123.2723611 13.651699)",,,,,,
254721736,254721741,0,23519511,False,,residential,,24.123,,5,"LINESTRING (123.2725745 13.6517294, 123.2727954 13.6517608)",,,,,,
254721736,254721739,0,23519550,False,,residential,,39.14,,5,"LINESTRING (123.2725745 13.6517294, 123.2725181 13.6520771)",,,,,,
254721739,254721736,0,23519550,False,,residential,,39.14,,5,"LINESTRING (123.2725181 13.6520771, 123.2725745 13.6517294)",,,,,,
254721739,254721746,0,23519574,False,,residential,,23.302,,5,"LINESTRING (123.2725181 13.6520771, 123.2723049 13.6520456)",,,,,,
254721739,254721730,0,23519574,False,,residential,,23.314,,5,"LINESTRING (123.2725181 13.6520771, 123.2727314 13.6521087)",,,,,,
254721741,254721736,0,23519511,False,,residential,,24.123,,5,"LINESTRING (123.2727954 13.6517608, 123.2725745 13.6517294)",,,,,,
254721741,254721732,0,23519511,False,,residential,,23.303,,5,"LINESTRING (123.2727954 13.6517608, 123.2730088 13.6517911)",,,,,,
254721741,254721730,0,23519564,False,,residential,,39.298,,5,"LINESTRING (123.2727954 13.6517608, 123.2727314 13.6521087)",,,,,,
254721743,254721750,0,23519511,False,,residential,,24.155,,5,"LINESTRING (123.2723611 13.651699, 123.2721399 13.6516676)",,,,,,
254721743,254721736,0,23519511,False,,residential,,23.305,,5,"LINESTRING (123.2723611 13.651699, 123.2725745 13.6517294)",,,,,,
254721743,254721746,0,23519581,False,,residential,,39.016,,5,"LINESTRING (123.2723611 13.651699, 123.2723049 13.6520456)",,,,,,
254721746,254721753,0,23519574,False,,residential,,23.872,,5,"LINESTRING (123.2723049 13.6520456, 123.2720865 13.6520132)",,,,,,
254721746,254721739,0,23519574,False,,residential,,23.302,,5,"LINESTRING (123.2723049 13.6520456, 123.2725181 13.6520771)",,,,,,
254721746,254721743,0,23519581,False,,residential,,39.016,,5,"LINESTRING (123.2723049 13.6520456, 123.2723611 13.651699)",,,,,,
254721748,254721708,0,23519510,False,,residential,,38.717,,5,"LINESTRING (123.2718524 13.6519786, 123.2719008 13.6516336)",,,,,,
254721748,254721702,0,23519510,False,,residential,,26.845,,5,"LINESTRING (123.2718524 13.6519786, 123.2718188 13.6522178)",,,,,,
254721748,254721753,0,23519574,False,,residential,,25.586,,5,"LINESTRING (123.2718524 13.6519786, 123.2720865 13.6520132)",,,,,,
254721750,254721708,0,23519511,False,,residential,,26.111,,5,"LINESTRING (123.2721399 13.6516676, 123.2719008 13.6516336)",,,,,,
254721750,254721743,0,23519511,False,,residential,,24.155,,5,"LINESTRING (123.2721399 13.6516676, 123.2723611 13.651699)",,,,,,
254721750,254721753,0,23519589,False,,residential,,38.86,,5,"LINESTRING (123.2721399 13.6516676, 123.2720865 13.6520132)",,,,,,
254721753,254721748,0,23519574,False,,residential,,25.586,,5,"LINESTRING (123.2720865 13.6520132, 123.2718524 13.6519786)",,,,,,
254721753,254721746,0,23519574,False,,residential,,23.872,,5,"LINESTRING (123.2720865 13.6520132, 123.2723049 13.6520456)",,,,,,
254721753,254721750,0,23519589,False,,residential,,38.86,,5,"LINESTRING (123.2720865 13.6520132, 123.2721399 13.6516676)",,,,,,
254721783,254721785,0,23519275,False,,residential,,34.886,,5,"LINESTRING (123.2359573 13.6434833, 123.23585 13.6431874)",,,,,,
254721783,254711254,0,23519060,False,,residential,,77.366,,6,"LINESTRING (123.2359573 13.6434833, 123.2360807 13.6434533, 123.2361934 13.6434337, 123.2366669 13.64346)",,,,,,
254721783,254711200,0,23519060,False,,residential,,88.93599999999999,,6,"LINESTRING (123.2359573 13.6434833, 123.2357515 13.6435876, 123.2355532 13.6437124, 123.2354169 13.6438565, 123.2353147 13.6439675)",,,,,,
254721785,254721783,0,23519275,False,,residential,,34.886,,5,"LINESTRING (123.23585 13.6431874, 123.2359573 13.6434833)",,,,,,
254721785,254711126,0,23519027,False,,residential,,91.565,,6,"LINESTRING (123.23585 13.6431874, 123.2360016 13.6431457, 123.2361666 13.6431003, 123.236408 13.6431124, 123.2366843 13.6430997)",,,,,,
254721785,254711202,0,23519027,False,,residential,,107.48099999999998,,6,"LINESTRING (123.23585 13.6431874, 123.2356735 13.6432566, 123.2354535 13.6433634, 123.2353192 13.6434707, 123.2352397 13.6435484, 123.2351767 13.643625, 123.2351539 13.6436611, 123.2350848 13.643765)",,,,,,
254721792,5709994154,0,236520086,True,,residential,,12.459,,,"LINESTRING (123.2369647 13.6436128, 123.2368581 13.6435701)",,,,,,
254721792,254722019,0,600496631,True,,tertiary,,118.451,,5,"LINESTRING (123.2369647 13.6436128, 123.2367451 13.6442259, 123.2366687 13.6446353)",,,,,,
254721805,8724714805,0,23519267,False,,tertiary,,36.323,,5,"LINESTRING (123.2370584 13.6430415, 123.2371701 13.6427334)",,,,,,
254721805,2445419537,0,600496631,True,,tertiary,,44.643,,5,"LINESTRING (123.2370584 13.6430415, 123.2370422 13.6432695, 123.2370269 13.6434418)",,,,,,
254721816,5707247205,0,23519267,False,,tertiary,,413.652,,5,"LINESTRING (123.2385054 13.6418516, 123.2389279 13.6417083, 123.2395086 13.6415245, 123.2400611 13.6413629, 123.2405319 13.6412182, 123.2409221 13.6410697, 123.2412936 13.640912, 123.2415954 13.6408103, 123.2421419 13.6407153)",,,,,,
254721816,8724714805,0,23519267,False,,tertiary,,176.52800000000002,,5,"LINESTRING (123.2385054 13.6418516, 123.2378985 13.6421307, 123.2374065 13.6424774, 123.237329 13.6425484, 123.2371701 13.6427334)",,,,,,
254721816,6865849980,0,733180615,False,,residential,,234.057,,,"LINESTRING (123.2385054 13.6418516, 123.2385786 13.6419306, 123.2387128 13.6419619, 123.2388361 13.6420922, 123.2397803 13.6422903, 123.240389 13.6423116, 123.2404373 13.6422921, 123.2404347 13.6421861)",,,,,,
254721832,254721872,0,23519331,False,,residential,,58.513,,5,"LINESTRING (123.2509817 13.6536139, 123.2509864 13.6541401)",,,,,,
254721835,254721694,0,23519373,False,,residential,,20.138,,5,"LINESTRING (123.2516942 13.6536807, 123.2516959 13.6534996)",,,,,,
254721835,254721844,0,23519373,False,,residential,,54.156,,5,"LINESTRING (123.2516942 13.6536807, 123.2516755 13.6541674)",,,,,,
254721835,254721840,0,23519356,False,,residential,,75.697,,5,"LINESTRING (123.2516942 13.6536807, 123.2514751 13.6536856, 123.2514582 13.6541531)",,,,,,
254721840,254721844,0,23519741,False,,residential,,23.534,,6,"LINESTRING (123.2514582 13.6541531, 123.2516755 13.6541674)",,,,,,
254721840,254710731,0,23519741,False,,residential,,24.998,,6,"LINESTRING (123.2514582 13.6541531, 123.251227 13.6541449)",,,,,,
254721840,254721835,0,23519356,False,,residential,,75.697,,5,"LINESTRING (123.2514582 13.6541531, 123.2514751 13.6536856, 123.2516942 13.6536807)",,,,,,
254721842,254721694,0,730947954,False,,residential,,36.37,,,"LINESTRING (123.2517192 13.6531733, 123.2516959 13.6534996)",,,,,,
254721844,254721835,0,23519373,False,,residential,,54.156,,5,"LINESTRING (123.2516755 13.6541674, 123.2516942 13.6536807)",,,,,,
254721844,254721851,0,23519741,False,,residential,,24.792,,6,"LINESTRING (123.2516755 13.6541674, 123.2519049 13.6541716)",,,,,,
254721844,254721840,0,23519741,False,,residential,,23.534,,6,"LINESTRING (123.2516755 13.6541674, 123.2514582 13.6541531)",,,,,,
254721846,254721692,0,23519347,False,,residential,,48.73,,5,"LINESTRING (123.2519152 13.6539424, 123.2519395 13.6535048)",,,,,,
254721846,254721851,0,23519347,False,,residential,,25.51,,5,"LINESTRING (123.2519152 13.6539424, 123.2519049 13.6541716)",,,,,,
254721846,254721648,0,23519450,False,,residential,,25.903,,5,"LINESTRING (123.2519152 13.6539424, 123.2521545 13.6539563)",,,,,,
254721849,254721634,0,23519347,False,,residential,,23.601,,5,"LINESTRING (123.2519509 13.6531715, 123.2519462 13.6533837)",,,,,,
254721851,254721846,0,23519347,False,,residential,,25.51,,5,"LINESTRING (123.2519049 13.6541716, 123.2519152 13.6539424)",,,,,,
254721851,254721844,0,23519741,False,,residential,,24.792,,6,"LINESTRING (123.2519049 13.6541716, 123.2516755 13.6541674)",,,,,,
254721851,254710719,0,23519748,False,,residential,,26.679,,6,"LINESTRING (123.2519049 13.6541716, 123.2519012 13.6544115)",,,,,,
