osmid,y,x,street_count,highway,geometry
663951437,10.7285586,122.5566608,3,,POINT (122.5566608 10.7285586)
663951440,10.7293909,122.5536307,3,,POINT (122.5536307 10.7293909)
663951803,10.724421,122.5561777,3,,POINT (122.5561777 10.724421)
663951804,10.7262124,122.5541818,3,,POINT (122.5541818 10.7262124)
663951805,10.7253357,122.5551264,4,,POINT (122.5551264 10.7253357)
663951806,10.7258786,122.5556453,4,,POINT (122.5556453 10.7258786)
663951810,10.7236413,122.5572346,3,,POINT (122.5572346 10.7236413)
663951812,10.7227026,122.5564351,3,,POINT (122.5564351 10.7227026)
663951815,10.7219491,122.5554452,3,,POINT (122.5554452 10.7219491)
663951816,10.7225553,122.5546916,3,,POINT (122.5546916 10.7225553)
664284074,10.6954182,122.5399609,4,,POINT (122.5399609 10.6954182)
664284103,10.6927975,122.5552956,3,,POINT (122.5552956 10.6927975)
664284104,10.692979,122.5556004,3,,POINT (122.5556004 10.692979)
664284121,10.6947594,122.563225,4,,POINT (122.563225 10.6947594)
664284131,10.6974725,122.5632621,3,,POINT (122.5632621 10.6974725)
664284134,10.7090923,122.5667007,4,,POINT (122.5667007 10.7090923)
664284135,10.7094219,122.5665884,3,,POINT (122.5665884 10.7094219)
762967897,10.699221,122.5424769,3,,POINT (122.5424769 10.699221)
767324203,10.7236046,122.5554899,4,traffic_signals,POINT (122.5554899 10.7236046)
767324210,10.7305242,122.5546543,3,,POINT (122.5546543 10.7305242)
767324213,10.7229054,122.5562488,3,,POINT (122.5562488 10.7229054)
811465302,10.6944165,122.5455871,4,,POINT (122.5455871 10.6944165)
812360999,10.6887941,122.5350282,3,,POINT (122.5350282 10.6887941)
812361007,10.7148545,122.5520511,2,,POINT (122.5520511 10.7148545)
812361014,10.6885093,122.5352991,3,,POINT (122.5352991 10.6885093)
812361060,10.6914277,122.533889,3,,POINT (122.533889 10.6914277)
822458932,10.6959899,122.549494,4,,POINT (122.549494 10.6959899)
822479454,10.6932255,122.5616674,3,,POINT (122.5616674 10.6932255)
832360467,10.6992056,122.5705371,3,,POINT (122.5705371 10.6992056)
832363286,10.7112831,122.5404872,3,,POINT (122.5404872 10.7112831)
832363291,10.7149898,122.5380911,4,,POINT (122.5380911 10.7149898)
832363294,10.7117568,122.5429102,3,,POINT (122.5429102 10.7117568)
