,0,1
0,333548039,0.01500396874114223
1,378059344,0.013051065510838157
2,378059422,0.014014700164805563
3,378059695,0.014325059458488835
4,378060154,0.013974988142483262
5,378060579,0.013993525155332953
6,391179820,0.0130478682875381
7,391179827,0.01421652148912147
8,391179907,0.012684020766572426
9,654870153,0.012087545239178838
10,654889994,0.015244987334612239
11,655158696,0.01353843543268937
12,655158697,0.013490261696341963
13,655158699,0.012691195438514616
14,655158700,0.01287260438068275
15,655158711,0.014044961877551899
16,655158769,0.01368361133722792
17,655158841,0.013040391544442365
18,655158850,0.013381995177396655
19,655158854,0.01412405930852428
20,673998978,0.012069794488424308
21,673998980,0.010260725398712794
22,673998999,0.011749189737754533
23,674005789,0.012269109652540707
24,674005794,0.014669429318818226
25,674005796,0.012590324825825103
26,674005799,0.015469241657628014
27,674005800,0.015419719480484317
28,674005921,0.012354487751664672
29,674005922,0.014223041161886291
30,674005929,0.01257150076518157
31,674005930,0.013941753859630368
32,674006037,0.009455454764615318
33,674007259,0.013383569178656358
34,674007262,0.012301287873906247
35,674015465,0.012555683058434363
36,674015466,0.012405031429945758
37,674015472,0.013084882646055038
38,674015473,0.012233485567420196
39,674015475,0.012637322656716245
40,674015476,0.013048665017291987
41,674400536,0.013012676318355976
42,674400538,0.012988967240392139
43,674400557,0.013297676611449783
44,674400579,0.014334246568232126
45,674400597,0.013074065522579373
46,674400602,0.012589203198964687
47,674400604,0.012911349916563147
48,674400613,0.012752616172716941
49,674400622,0.012597837638699037
50,674400630,0.015209221231164314
51,674400634,0.015240280381029918
52,674400661,0.013208377786182529
53,674400702,0.013148278528501324
54,674400730,0.012960041578237174
55,674400755,0.012989439034632826
56,674400768,0.013186490719158783
57,674400793,0.013067903472962454
58,674400802,0.013202048722484499
59,674400849,0.014515239267488069
60,674400866,0.014621044405538809
61,674400891,0.014413325154893145
62,674400899,0.014519039767288818
63,674401015,0.01395488855684914
64,674401041,0.013243866922727362
65,674401088,0.015127852546872638
66,674401094,0.014724257385918172
67,674401108,0.014811490173904917
68,674401110,0.014761207631603573
69,674401117,0.014921217247967708
70,674401131,0.015120085784083262
71,674401154,0.01451665820867714
72,674401159,0.014401941017268145
73,674401174,0.014415815240190647
74,674401216,0.014835001610288362
75,674401234,0.014440251785201228
76,674401251,0.014368579572117051
77,674401273,0.014482285013369308
78,674401291,0.01471912457795713
79,674401301,0.014704623658861913
80,674401306,0.014782115064008035
81,674401348,0.0145221923239994
82,674401353,0.014510683696461755
83,674401365,0.014698900335585331
84,674401368,0.014355960355053663
85,674401382,0.014588240042909173
86,674401385,0.014547788240609557
87,674401398,0.01453080264549779
88,674401400,0.014601684786817186
89,674401427,0.01456803450591587
90,674401428,0.014620812615351845
91,674401450,0.01286599777164219
92,674401468,0.012960262043185592
93,674401504,0.014313557042715499
94,674401509,0.014530103805341005
95,674401524,0.01499072227773886
96,674401552,0.014478491765578935
97,674401582,0.014945282557407387
98,674401588,0.012932446955831551
99,674401598,0.012685985874822153
100,674401613,0.012630463655476114
101,674401616,0.012981759791928343
102,674401628,0.015578284865834846
103,674401659,0.014705314706205336
104,674401664,0.015633684873753148
105,674401692,0.013203192679405975
106,674401759,0.013357156675842809
107,674401766,0.014680650041270817
108,674401771,0.014898001915545972
109,674401777,0.014829778765277973
110,674401780,0.014823230299401115
111,674401798,0.012805849968510705
112,674401800,0.012616213852176062
113,674401810,0.0135908640797732
114,674401827,0.01315853702199498
115,674401831,0.013318699503493158
116,674401879,0.014507812392005959
117,674401885,0.014888520941946698
118,674402448,0.013163360782651182
119,674402449,0.013492422250570627
120,674402451,0.013821035656474615
121,674402455,0.01317815061962151
122,674402460,0.013454939472399707
123,674402464,0.013669158513297721
124,674402466,0.01381186297151818
125,674402468,0.014052170221124479
126,674402471,0.013103747955366151
127,674406472,0.013731531867106968
128,674406474,0.015444114179677493
129,674407195,0.014584403233871755
130,674407400,0.013226512849532161
131,674407993,0.014376300932627008
132,674407998,0.014640687841671477
133,674407999,0.01528365431105925
134,674409563,0.012710674962778562
135,674409565,0.012909333395016423
136,674409868,0.012988129649344472
137,674409986,0.013059829459079754
138,674410865,0.013304067414761752
139,674411596,0.013238183851622752
