File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
GPW_UN_Adj_PopCount_004_population-count_doy2000183_aid0001,population-count,aid0001,2000-07-01,56.0,125.108284,5945.3613281,"(125.108284,5945.3613281)",2002.4888916,1612.9401855,2601576.042152,2834.9467773,5945.3613281,1631.1222534,125.108284,651.9614563
GPW_UN_Adj_PopCount_004_population-count_doy2005182_aid0001,population-count,aid0001,2005-07-01,56.0,151.5779266,6637.6220703,"(151.5779266,6637.6220703)",2260.0153809,1792.4924316,3213029.1174889,3164.6172485,6637.6220703,1828.3641968,151.5779266,736.6422577
GPW_UN_Adj_PopCount_004_population-count_doy2010182_aid0001,population-count,aid0001,2010-07-01,56.0,176.4065552,7119.0561523,"(176.4065552,7119.0561523)",2454.2023926,1914.1159668,3663839.9343467,3394.2636719,7119.0561523,1970.7540283,176.4065552,856.6323395
GPW_UN_Adj_PopCount_004_population-count_doy2015182_aid0001,population-count,aid0001,2015-07-01,56.0,203.1316223,7553.3144531,"(203.1316223,7553.3144531)",2639.8674316,2022.0036621,4088498.8095837,3601.2607422,6810.0302734,2102.7719727,203.1316223,1019.5917358
GPW_UN_Adj_PopCount_004_population-count_doy2020183_aid0001,population-count,aid0001,2020-07-01,56.0,230.2944031,7887.5957031,"(230.2944031,7887.5957031)",2798.909668,2102.7763672,4421668.4504023,3760.5009766,7110.7841797,2209.4825439,230.2944031,1157.0267639
