osmid,y,x,street_count,highway,geometry
6774511201,9.305433,123.2760683,3,,POINT (123.2760683 9.305433000000001)
6774511203,9.3053834,123.2765295,3,,POINT (123.2765295 9.3053834)
6774511204,9.3051913,123.2760077,3,,POINT (123.2760077 9.305191300000001)
6774511205,9.3051256,123.2764821,3,,POINT (123.2764821 9.3051256)
6774511206,9.306183,123.2770073,4,,POINT (123.2770073 9.306183000000001)
6774511218,9.3061078,123.2756171,3,,POINT (123.2756171 9.306107799999999)
6774511225,9.3045647,123.2748308,3,,POINT (123.2748308 9.3045647)
6774511226,9.3045333,123.2751543,1,,POINT (123.2751543 9.304533299999999)
6774511228,9.304596,123.2740396,3,,POINT (123.2740396 9.304596)
6774511233,9.3045447,123.2727574,1,,POINT (123.2727574 9.304544699999999)
6774511234,9.3043224,123.2724773,1,,POINT (123.2724773 9.3043224)
6774511235,9.3034319,123.2724775,4,,POINT (123.2724775 9.3034319)
6774511236,9.3041329,123.2724725,3,,POINT (123.2724725 9.304132900000001)
6774511237,9.3041386,123.2727496,1,,POINT (123.2727496 9.3041386)
6774511238,9.303423,123.270977,3,,POINT (123.270977 9.303423)
6774511243,9.3034615,123.2694438,3,,POINT (123.2694438 9.303461499999999)
6774511244,9.3029741,123.2694642,1,,POINT (123.2694642 9.3029741)
6774511246,9.3028416,123.2681677,1,,POINT (123.2681677 9.302841600000001)
6774511251,9.3004071,123.2710939,1,,POINT (123.2710939 9.300407099999999)
6774511252,9.2981397,123.2719543,1,,POINT (123.2719543 9.2981397)
6774511253,9.2992165,123.2716536,3,,POINT (123.2716536 9.2992165)
6774511254,9.2981238,123.2716617,1,,POINT (123.2716617 9.298123800000001)
6774511256,9.3232056,123.2744916,1,,POINT (123.2744916 9.3232056)
6774511257,9.323638,123.2746754,3,,POINT (123.2746754 9.323638000000001)
6774511258,9.3243442,123.2773423,3,,POINT (123.2773423 9.324344200000001)
6774511263,9.3231218,123.2768197,1,,POINT (123.2768197 9.323121799999999)
6774511269,9.3258705,123.2815205,4,,POINT (123.2815205 9.325870500000001)
6774511273,9.3269377,123.2815208,1,,POINT (123.2815208 9.3269377)
6774511274,9.3264659,123.2814923,3,,POINT (123.2814923 9.326465900000001)
6774511276,9.3266929,123.2816254,3,,POINT (123.2816254 9.326692899999999)
6774511281,9.3270587,123.2823669,1,,POINT (123.2823669 9.3270587)
6774511282,9.325836,123.2827408,3,,POINT (123.2827408 9.325836000000001)
6774522186,9.3267331,123.2827252,1,,POINT (123.2827252 9.3267331)
6774522187,9.3258901,123.2827327,3,,POINT (123.2827327 9.325890100000001)
6774522192,9.3265865,123.2831211,1,,POINT (123.2831211 9.326586499999999)
6774522193,9.3265178,123.2848632,3,,POINT (123.2848632 9.3265178)
6774522198,9.3265586,123.2838541,1,,POINT (123.2838541 9.3265586)
6774522208,9.3197411,123.2844773,1,,POINT (123.2844773 9.3197411)
6774522215,9.3134663,123.2890065,1,,POINT (123.2890065 9.3134663)
6774522216,9.3039347,123.2925478,4,,POINT (123.2925478 9.303934699999999)
6774522219,9.303375,123.2924944,3,,POINT (123.2924944 9.303375000000001)
6774522220,9.301714,123.2921725,3,,POINT (123.2921725 9.301714)
6774522222,9.3013045,123.2920097,3,,POINT (123.2920097 9.301304500000001)
6774522225,9.3015082,123.2908139,1,,POINT (123.2908139 9.301508200000001)
6774522229,9.2968767,123.2905503,3,,POINT (123.2905503 9.2968767)
6774522230,9.2962893,123.2915444,1,,POINT (123.2915444 9.2962893)
6774522233,9.2954064,123.2903862,3,,POINT (123.2903862 9.295406399999999)
6774522239,9.2941723,123.2912634,1,,POINT (123.2912634 9.2941723)
6774522240,9.295207,123.2882058,1,,POINT (123.2882058 9.295207)
6774522242,9.2952193,123.2894781,3,,POINT (123.2894781 9.295219299999999)
6791933116,9.3143605,123.3073685,3,,POINT (123.3073685 9.314360499999999)
6791933121,9.3151692,123.3073293,3,,POINT (123.3073293 9.3151692)
6810207782,9.292103,123.2979502,3,,POINT (123.2979502 9.292102999999999)
6810293244,9.3016878,123.2969553,1,,POINT (123.2969553 9.3016878)
6810296481,9.2919662,123.3041375,3,,POINT (123.3041375 9.291966199999999)
6810302851,9.3016237,123.3059071,1,,POINT (123.3059071 9.3016237)
6810302852,9.2999523,123.3061477,3,,POINT (123.3061477 9.299952299999999)
6810302858,9.3010944,123.30688,1,,POINT (123.30688 9.3010944)
6810305500,9.2894746,123.2961469,3,,POINT (123.2961469 9.2894746)
6810305507,9.2883978,123.2964302,1,,POINT (123.2964302 9.2883978)
6810308926,9.2947416,123.302406,1,,POINT (123.302406 9.2947416)
6810308927,9.2949662,123.2998344,3,,POINT (123.2998344 9.294966199999999)
6810308930,9.2946278,123.3003487,3,,POINT (123.3003487 9.294627800000001)
6810308932,9.2945735,123.3005083,3,,POINT (123.3005083 9.2945735)
6810308938,9.293741,123.3014324,1,,POINT (123.3014324 9.293741000000001)
6810308941,9.2949825,123.3006867,1,,POINT (123.3006867 9.2949825)
6810311830,9.3003987,123.301206,4,,POINT (123.301206 9.300398700000001)
6810311831,9.3003752,123.3013399,1,,POINT (123.3013399 9.3003752)
6810311977,9.3134844,123.3035751,3,,POINT (123.3035751 9.3134844)
6810311985,9.2922314,123.2980384,3,,POINT (123.2980384 9.2922314)
6810313285,9.2929289,123.3043485,1,,POINT (123.3043485 9.2929289)
6810318293,9.3050171,123.3085954,3,,POINT (123.3085954 9.305017100000001)
6810318297,9.3053424,123.3086177,3,,POINT (123.3086177 9.305342400000001)
6810322234,9.3054704,123.298971,1,,POINT (123.298971 9.305470400000001)
6810322235,9.3087155,123.3001163,1,,POINT (123.3001163 9.3087155)
6810330305,9.3267298,123.3010438,3,,POINT (123.3010438 9.326729800000001)
6810330307,9.3258385,123.3009127,1,,POINT (123.3009127 9.3258385)
6810330311,9.32596,123.3010134,3,,POINT (123.3010134 9.32596)
6810330315,9.3255672,123.3012909,1,,POINT (123.3012909 9.3255672)
6810330885,9.3214544,123.299813,3,,POINT (123.299813 9.3214544)
6810330888,9.3212749,123.2998734,3,,POINT (123.2998734 9.321274900000001)
6810337693,9.3232891,123.2975323,1,,POINT (123.2975323 9.3232891)
6810337695,9.3237686,123.2974724,3,,POINT (123.2974724 9.323768599999999)
