,date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
0,2021-08-02,-1.0,1.0,-0.10512427313773613,0.15027346233106365,0.0,1.0,0.4491049261727428,0.49740294677466285
1,2021-08-07,-1.0,1.0,-0.09659164234840145,0.2077748810324093,0.0,1.0,0.42453939631516835,0.49427289758950066
2,2021-08-12,-1.0,1.0,-0.11047143832479762,0.19775929879078197,0.0,1.0,0.19482555860446826,0.3960663584791391
3,2021-08-17,-1.0,1.0,-0.10535671493598847,0.14114167334533873,0.0,1.0,0.8573108584868667,0.34975555807932135
4,2021-08-22,-0.6828479170799255,0.33525386452674866,-0.17102496050862287,0.11779013009294852,0.0,1.0,0.9751731347184126,0.15559721090649026
5,2021-08-27,-1.0,1.0,-0.09580608992740959,0.20194601879555646,0.0,1.0,0.4819025218868412,0.4996723739471133
6,2021-09-01,-0.6032494902610779,-0.34712085127830505,-0.466668670724674,0.045218369205232464,1.0,1.0,1.0,0.0
7,2021-09-06,-0.41097331047058105,0.1005631536245346,-0.18198862157612908,0.0646071326627121,1.0,1.0,1.0,0.0
8,2021-09-11,-0.7002227902412415,-0.22635942697525024,-0.5029965761022356,0.12215234940170146,1.0,1.0,1.0,0.0
9,2021-09-16,-0.8017684817314148,-0.6754876971244812,-0.7221159370104695,0.018747315958429777,1.0,1.0,1.0,0.0
10,2021-09-21,-1.0,1.0,-0.10877050992998753,0.16308611608712445,0.0,1.0,0.748072651247876,0.43411975272135395
11,2021-09-26,-1.0,1.0,-0.08071097224586248,0.1837432533382355,0.0,1.0,0.6235463217039094,0.48449593021349013
