,date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
0,2021-09-03,-1.0,1.0,0.6923682866154542,0.29346450833920973,0.0,1.0,0.09384265855443029,0.2916096946088497
1,2021-09-08,-0.2538961172103882,0.8185341954231262,0.19988062251736374,0.20882869221814276,1.0,1.0,1.0,0.0
2,2021-09-13,-1.0,1.0,0.6940194666253644,0.2734341153725452,0.0,1.0,0.11575339828256756,0.31992897503759266
3,2021-09-18,-0.49837976694107056,0.9634317755699158,0.4685090603479448,0.16733962808534625,0.0,1.0,0.9184027109245693,0.27375019907020176
4,2021-09-23,-1.0,1.0,0.5967777095678445,0.32311453715515737,0.0,1.0,0.3398667642188727,0.473663748663824
5,2021-09-28,-0.7794035077095032,1.0,0.5056795406957354,0.23801052352225263,0.0,1.0,0.7232662020100931,0.4473837313090287
