,date,min,max,mean,stDev,min_clm,max_clm,mean_clm,stDev_clm
0,2021-09-04,-0.06960606575012207,0.7090731263160706,0.04848721854733621,0.10206506802857251,1.0,1.0,1.0,0.0
1,2021-09-09,-1.0,1.0,0.44798540154207733,0.30109605334202744,0.0,1.0,0.7060748782629508,0.4555580583733642
2,2021-09-14,-1.0,1.0,0.3212077873934159,0.3223298147072326,0.0,1.0,0.858785024347413,0.34824317122382914
3,2021-09-19,0.028835885226726532,0.09462486207485199,0.05023977570646091,0.008087603756655307,1.0,1.0,1.0,0.0
4,2021-09-24,-1.0,1.0,0.4938885599285223,0.33919070306143917,0.0,1.0,0.3565897661052132,0.4789921761513889
5,2021-09-29,-1.0,1.0,0.2772121498984044,0.26315448719036166,1.0,1.0,1.0,0.0
